,Cluster,Count,Word
0,0,1,ever.
1,0,1,risa!!!
2,0,1,#brangelinadivorce…
3,0,1,#brangelina?
4,0,11,all
5,0,1,για
6,0,1,sleep
7,0,1,asegúrate
8,0,1,https://t.co/FhnR0e3gEI
9,0,2,hijos
10,0,1,veux
11,0,1,Until
12,0,1,civiltà
13,0,1,"""Juste"
14,0,1,otro
15,0,2,"up,"
16,0,1,#TodosconBrad
17,0,1,Obama.
18,0,1,seriously
19,0,1,otra
20,0,1,bey???
21,0,1,presents
22,0,2,up?
23,0,2,loro
24,0,1,Τσιπρας
25,0,2,sorry
26,0,1,#BrangelinaIsOver
27,0,1,@
28,0,1,@SkyNews
29,0,1,https://t.co/GCakwg2DoK
30,0,1,rozwodzą😭
31,0,1,حتی
32,0,1,casal
33,0,1,Blade
34,0,1,risa
35,0,1,harambe
36,0,2,every
37,0,1,GO
38,0,1,https://t.co/VyApQTc3h7
39,0,1,neg…
40,0,1,2.#Brangelina
41,0,1,Email
42,0,1,#MyDubai
43,0,2,school
44,0,1,😫〰︎
45,0,1,#الهلال
46,0,1,tratan
47,0,1,Την
48,0,1,tuits
49,0,1,dirait
50,0,1,бля
51,0,1,https://t.co/wYtsy9BOua
52,0,1,destroying
53,0,1,"refugees,"
54,0,1,Sunrise
55,0,1,Screw
56,0,2,her.
57,0,1,bienvenida
58,0,1,🎵🎶
59,0,1,her:
60,0,1,https://t.co/nwo2xqah5B
61,0,1,https://t.co/y7QuZJxBnR
62,0,1,#спокойнойночи
63,0,1,Garner
64,0,1,#brangelina.
65,0,1,me:
66,0,4,even
67,0,2,nel
68,0,1,"interesting,"
69,0,1,https://t.co/bG5E7ZZ7W8
70,0,1,https://t.co/5NOW650UdL
71,0,1,ART
72,0,1,liberty
73,0,1,https://t.co/vEiCDSyiio
74,0,1,https://t.co/dFCFFNBSvb
75,0,1,@UN
76,0,3,sobre
77,0,1,https://t.co/pS1WqmYH2z
78,0,2,new
79,0,1,separação
80,0,3,ever
81,0,1,https://t.co/qKFTAop362
82,0,1,Made
83,0,1,impartial
84,0,1,Beyonce.
85,0,1,#FF
86,0,2,men
87,0,1,(los
88,0,2,meu
89,0,1,met
90,0,1,takacak
91,0,1,https://t.co/XUfg7EVKlC
92,0,1,"TT,"
93,0,1,https://t.co/5D3FG49lsh
94,0,1,impazzirà
95,0,1,🙌🏾
96,0,1,smartwater
97,0,1,repercussão
98,0,1,"less,"
99,0,1,día
100,0,1,less.
101,0,2,kids
102,0,1,https://t.co/Vqq1EB0Q0i
103,0,1,worse.
104,0,1,omg💔
105,0,1,deaths.
106,0,1,Finirà
107,0,1,resto
108,0,1,NOT
109,0,1,i'm
110,0,1,someone's
111,0,1,entiendan
112,0,1,fantastic
113,0,1,campaign
114,0,4,divorcio
115,0,1,Rather
116,0,1,St.
117,0,1,https://t.co/g51OvDwsAU
118,0,1,outro
119,0,1,up!
120,0,3,Jen
121,0,10,Movie'
122,0,1,cheating
123,0,1,Indeed.
124,0,1,были
125,0,2,would
126,0,1,https://t.co/iElDoMX8Br
127,0,1,right?
128,0,2,divorce.
129,0,1,была
130,0,2,"divorce,"
131,0,4,#AngelinaJolie
132,0,1,asses
133,0,1,call
134,0,1,ellos
135,0,1,"right,"
136,0,1,https://t.co/iFqFwscMDR
137,0,1,until
138,0,1,"exist?"""
139,0,1,#teamjenn
140,0,2,Roig
141,0,2,saber
142,0,1,relax
143,0,1,fuckboi.
144,0,1,hurt
145,0,1,Person
146,0,1,https://t.co/huH7qPEQF4
147,0,10,FuLL
148,0,1,eternally
149,0,1,Hacking
150,0,1,sortir
151,0,2,qué
152,0,25,me
153,0,2,over?
154,0,2,divorced
155,0,1,debbano
156,0,1,picando
157,0,1,https://t.co/u2P1ZFtJAp
158,0,1,work
159,0,7,mi
160,0,1,https://t.co/qubiGo9gDJ
161,0,1,Saudis!
162,0,1,divorces
163,0,1,lasciano...
164,0,1,#КэйФолловитВсех
165,0,1,🤔#Brangelina
166,0,1,#SIGUEMEYTESIGO
167,0,16,my
168,0,1,example
169,0,3,il
170,0,1,Le
171,0,1,empieza
172,0,4,io
173,0,5,La
174,0,1,certezze
175,0,3,Lo
176,0,22,in
177,0,2,Por
178,0,1,https://t.co/0dTziYeHFM
179,0,1,https://t.co/z9H2lm5n4N
180,0,1,ambos
181,0,5,want
182,0,1,!!!😁
183,0,1,LE
184,0,3,end
185,0,1,#FlyTheFlag
186,0,1,turn
187,0,1,https://t.co/XszyJrfykY
188,0,1,damage
189,0,1,voy
190,0,4,how
191,0,1,around:
192,0,1,"Bueno,"
193,0,1,retorno
194,0,7,if
195,0,2,hoy
196,0,5,A
197,0,4,#CosasQueDesatanMiEnojo
198,0,3,!!!!
199,0,5,after
200,0,1,https://t.co/JtzNzLBCfP
201,0,1,DELÍCIA
202,0,1,wrong
203,0,1,متزعليش
204,0,1,Mamma
205,0,1,https://t.co/VYgWW4j9vd
206,0,1,Wild
207,0,1,https://t.co/MnZEUs3wok
208,0,3,las
209,0,1,Cabildo
210,0,1,mí
211,0,1,https://t.co/7THLgZmV0b
212,0,1,Nooo😭😭😭
213,0,1,appreciate
214,0,1,truth
215,0,1,https://t.co/V3zz8xIIIW
216,0,1,jungle
217,0,1,keeps
218,0,1,Wolf
219,0,1,Porque?????
220,0,2,first
221,0,1,Als
222,0,1,https://t.co/VcuMPqKErq
223,0,1,VARIANT
224,0,11,over
225,0,1,https://t.co/wWftUELEcn
226,0,3,vita
227,0,1,#GentleGiant's
228,0,1,TRUE
229,0,1,Solteros
230,0,1,clavo
231,0,2,#ConfiesoQue
232,0,1,behalf.
233,0,1,screaming
234,0,1,#tuesdayshares
235,0,1,چیز
236,0,3,","
237,0,1,Here
238,0,2,better
239,0,2,creo
240,0,1,#MartesDeGanarSeguidores
241,0,2,fin
242,0,1,Braxit
243,0,2,then
244,0,1,20/09/2016
245,0,1,esiste.
246,0,1,چرا
247,0,1,break
248,0,1,https://t.co/rZwIXCmmpj
249,0,1,pasan
250,0,9,they
251,0,1,over-rated
252,0,1,qu'elle
253,0,1,bread
254,0,1,BONUS!
255,0,1,https://t.co/gl86hFykm0
256,0,2,não
257,0,1,giusto
258,0,1,"comunque,"
259,0,1,#عدسات
260,0,1,https://t.co/aIBs6v82dx
261,0,1,BOYCOTT
262,0,1,#NRA
263,0,1,separara
264,0,1,enamorada
265,0,1,yung
266,0,1,https://t.co/5hzUzEpBi5
267,0,1,Check
268,0,1,Elton
269,0,1,Υορκη
270,0,1,Wow
271,0,1,https://t.co/wkzgZwGONt
272,0,2,https://t.co/RvYnilCtUZ
273,0,2,Anyone
274,0,1,triste....
275,0,1,dawg
276,0,1,aprendimos
277,0,1,forgot
278,0,6,trending
279,0,1,estrutura
280,0,1,#24
281,0,1,significa
282,0,1,nunca
283,0,1,muero
284,0,1,@brangelina
285,0,1,Jajajajaja
286,0,1,content
287,0,2,re
288,0,1,"day,"
289,0,2,Não
290,0,1,surprise
291,0,1,rn
292,0,1,Must
293,0,1,foto
294,0,1,"идеальны,"
295,0,5,doesn't
296,0,1,uomini:
297,0,1,separando.
298,0,1,https://t.co/XMaY8cByC7
299,0,1,#2A
300,0,1,#WorldofTanks
301,0,1,https://t.co/zZXhMKej6y
302,0,1,be.
303,0,1,https://t.co/oCCTxlhISg
304,0,1,bueno?
305,0,1,National
306,0,1,https://t.co/oMepjIQyDa
307,0,2,priorities
308,0,1,όλα
309,0,1,marriages.
310,0,1,https://t.co/qtUSAWGAeO
311,0,4,está
312,0,1,Please
313,0,1,https://t.co/90WUovnLwu
314,0,1,hook
315,0,1,thicc
316,0,1,#Brangelina:
317,0,3,another
318,0,1,"Chicos,"
319,0,1,#SiempreEnMiCorazon
320,0,1,https://t.co/s5FkZRosmm
321,0,1,νωριτερα
322,0,1,https://t.co/1Y96XlM4PK
323,0,1,https://t.co/9sHiOTdPE7
324,0,1,bonita
325,0,1,"Evidentemente,"
326,0,1,"#Brangelina,uma"
327,0,1,custodia
328,0,1,https://t.co/rcD1319IUQ
329,0,1,https://t.co/AN87QDTZFE
330,0,5,too
331,0,1,👍👍👍😁😁😁😁
332,0,1,https://t.co/MgYlyE2b8t
333,0,1,Judgment
334,0,1,Así
335,0,1,estás
336,0,1,https://t.co/MZILUx5OzL
337,0,1,deWilliam
338,0,1,ventaja
339,0,1,γκομενο
340,0,1,Poldi
341,0,1,took
342,0,1,cebolla
343,0,1,https://t.co/3yEUkZxryy
344,0,1,https://t.co/06yLFohawi
345,0,1,something)
346,0,1,https://t.co/soKdUJaI63
347,0,1,"hello?),"
348,0,1,https://t.co/WwJmOKUpJP
349,0,1,.......Did
350,0,1,metalmeccanico
351,0,1,υποθέτω
352,0,1,https://t.co/ZQreUgYdTb
353,0,1,girl.
354,0,1,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂
355,0,1,DEUS
356,0,1,https://t.co/CBX6MVeg4s
357,0,1,1.#MilanLazio
358,0,4,esta
359,0,1,https://t.co/mrfbXDekj3
360,0,2,mind
361,0,5,más
362,0,2,Angela
363,0,1,talking
364,0,1,bs.
365,0,1,https://t.co/c4aN1szVZf
366,0,1,perra!
367,0,1,Williams
368,0,1,AWFUL.
369,0,1,romantic.
370,0,1,strength
371,0,1,do.
372,0,1,@elenaisabel_10
373,0,1,responsible
374,0,15,-
375,0,1,point.
376,0,1,Let's
377,0,1,https://t.co/1FHr6aJyp9
378,0,1,guys?
379,0,1,divorziavano.
380,0,5,They
381,0,1,😭💔
382,0,1,"soup"""
383,0,1,Asi
384,0,1,https://t.co/f0o4ngEix9
385,0,1,Jones
386,0,1,ブランジェリーナ😭😭😭💕
387,0,1,though
388,0,1,Wish
389,0,1,bastare.
390,0,1,negada
391,0,6,what
392,0,4,pareja
393,0,1,doit
394,0,1,HAHAHAHAHAHA
395,0,1,acinasi
396,0,1,letter
