,Cluster,Count,Word
0,0,1,Second!?
1,0,1,WON!!!!!!!!!!!
2,0,4,all
3,0,3,ever.
4,0,7,Winter
5,0,1,Lead
6,0,1,limited
7,0,1,9/18
8,0,1,"MEN,"
9,0,2,#FuckAroundBoy
10,0,1,https://t.co/GQvuL2aw4c
11,0,1,ever:
12,0,6,‘Outstanding
13,0,1,https://t.co/wR2539c8fy
14,0,1,#money
15,0,3,carpet
16,0,1,https://t.co/gnWlp9sNQc
17,0,1,tv
18,0,1,https://t.co/Ki7rl7UYhN
19,0,1,Watch
20,0,1,https://t.co/CS3biZP1KB
21,0,1,lors
22,0,20,to
23,0,1,aux
24,0,1,Shouts
25,0,1,woman
26,0,2,far
27,0,1,McKinnon
28,0,1,https://t.co/WT4Xb2epAt
29,0,1,every
30,0,1,decide
31,0,2,💃🏽
32,0,1,CARIS😍😍😍❤️
33,0,1,@ReginaKing
34,0,1,O.J.
35,0,1,LOOK
36,0,1,MONEY
37,0,2,list
38,0,1,time!
39,0,2,é
40,0,1,#GameOfThrones!
41,0,1,monologue
42,0,1,graces
43,0,2,still
44,0,1,tem
45,0,1,"me,"
46,0,1,chingos
47,0,1,streets
48,0,1,https://t.co/L4Zb8CvKdh
49,0,1,https://t.co/Ot7x5Tux7U
50,0,1,https://t.co/H11MFvrl5s
51,0,1,trastornado
52,0,7,[@OfficialJLD]
53,0,1,https://t.co/JRrjnSp70A
54,0,1,https://t.co/Ox521BO7PI
55,0,1,what
56,0,1,nem
57,0,1,"Benedict,"
58,0,1,orchestra
59,0,13,Game
60,0,4,new
61,0,1,#JessicaCapshaw
62,0,1,ever
63,0,1,@instagram.
64,0,1,full
65,0,1,https://t.co/39hvXyY0sd
66,0,1,venerated
67,0,1,#gamedev
68,0,1,BABY
69,0,1,Bold
70,0,1,#Emmys!
71,0,1,tranquille
72,0,1,BEAUTIFUL?!
73,0,1,#Emmys…
74,0,1,para...
75,0,1,"#Emmys,"
76,0,16,#Emmys.
77,0,2,dizi
78,0,4,#Emmys:
79,0,6,Emmys
80,0,1,Une
81,0,1,https://t.co/SLXLKFy6hX
82,0,6,via
83,0,1,https://t.co/36OovMpxpI
84,0,2,Things
85,0,1,Clarke
86,0,1,Also
87,0,1,https://t.co/2cGBPG54lo
88,0,1,"Buongiorno,Chi"
89,0,1,https://t.co/wSIO4Pjy3q
90,0,5,takes
91,0,2,would
92,0,1,watering
93,0,1,Drawing
94,0,1,https://t.co/J32irOJKKM
95,0,1,https://t.co/jc23O1gMUJ
96,0,2,6
97,0,1,OUR
98,0,1,GATEN
99,0,2,until
100,0,5,more
101,0,1,"familia,"
102,0,1,PROVIDED😭!!!!!
103,0,3,award
104,0,1,Rami
105,0,1,And...
106,0,2,TODOS
107,0,1,shoot
108,0,1,#Winners
109,0,1,❤
110,0,1,#emmysformaslany
111,0,2,des
112,0,4,mi
113,0,1,#Emmy2016
114,0,1,QUE
115,0,1,😇😇😇
116,0,1,v
117,0,1,Live?
118,0,14,my
119,0,1,OneEyeAnt:
120,0,4,history
121,0,1,beautiful
122,0,1,https://t.co/D5C5sOlR2W
123,0,1,Carpet!
124,0,1,👏👏👏
125,0,1,CAN
126,0,2,want
127,0,1,https://t.co/RYzTRIcEUl
128,0,1,!
129,0,1,!!!
130,0,1,TBH
131,0,1,https://t.co/c6MWT1banO
132,0,4,how
133,0,3,amazing
134,0,3,#ThePeoplevOJSimpson
135,0,1,win.
136,0,1,Parabéns
137,0,1,REINA
138,0,2,A
139,0,1,https://t.co/QtvVK5hELB
140,0,1,https://t.co/t7zBkiH9WU
141,0,1,Só
142,0,4,List
143,0,1,https://t.co/vjaNY7NOHi
144,0,1,BLESS
145,0,1,#blacklivesmatter
146,0,1,FUCKING
147,0,1,winning?
148,0,33,a
149,0,4,All
150,0,1,68.
151,0,10,wins
152,0,1,"ruim,"
153,0,1,green
154,0,1,Another
155,0,1,keeps
156,0,1,Trust
157,0,1,https://t.co/dBbhUrhYCo
158,0,1,Marathon
159,0,1,#SenateHearing
160,0,2,over
161,0,1,"Helena,"
162,0,1,@Fawnie
163,0,9,#GameofThrones
164,0,1,through
165,0,3,I'm
166,0,3,style
167,0,1,https://t.co/j9DmdJYtji
168,0,1,THRONES
169,0,1,😁👏👏
170,0,1,gente
171,0,1,Here
172,0,1,writing
173,0,1,---&gt;
174,0,1,https://t.co/wDTNJnK0NP
175,0,1,Losing
176,0,1,haven't
177,0,1,#Bloodline's
178,0,1,then
179,0,1,them
180,0,1,thrones
181,0,1,#TV
182,0,1,it!
183,0,1,Tambor
184,0,2,they
185,0,1,sweeping
186,0,1,https://t.co/EiadhLkkXr
187,0,1,sabia
188,0,1,week!
189,0,1,always
190,0,1,Her!
191,0,1,stopped
192,0,7,Actriz
193,0,2,found
194,0,1,Check
195,0,1,bond
196,0,1,everyone
197,0,1,"shows,"
198,0,1,shows.
199,0,18,series
200,0,1,https://t.co/mzcASxyoTS
201,0,1,https://t.co/O8ZeMetM6M
202,0,1,https://t.co/A7oFyAhrRn
203,0,1,really
204,0,1,https://t.co/sorkDISzRU
205,0,1,OMG
206,0,1,🌞
207,0,1,nunca
208,0,1,Bowie.
209,0,1,@OrphanBlack
210,0,1,7
211,0,1,time.
212,0,4,got
213,0,1,get
214,0,1,https://t.co/QOBeAsOFwa
215,0,1,EL
216,0,1,#TatianaMaslany
217,0,11,Drama
218,0,1,https://t.co/GVsLM0CjVe
219,0,1,https://t.co/I5qZEVsRCO
220,0,1,SHE
221,0,1,favs
222,0,1,pasaron
223,0,1,El
224,0,1,#awards
225,0,3,People
226,0,2,@variety
227,0,1,#HTGAWM
228,0,1,flawless
229,0,1,https://t.co/1SRtLUYbMt
230,0,1,done
231,0,1,Congratulations!
232,0,1,@pattonoswalt
233,0,1,winner!!
234,0,1,miss
235,0,1,https://t.co/tRwPEp5hGv
236,0,1,JKCorden
237,0,1,"""Game"
238,0,1,killin
239,0,1,#SNL
240,0,1,18+
241,0,1,top
242,0,1,توقعية
243,0,1,felicidades
244,0,1,https://t.co/zgxmXIlhFp
245,0,1,rates
246,0,1,passed
247,0,1,rockin
248,0,1,hangi
249,0,1,https://t.co/MOfiS0oDT4
250,0,4,para
251,0,1,year💃
252,0,1,part
253,0,1,off
254,0,1,YES!!!
255,0,11,@tatianamaslany
256,0,1,https://t.co/hk1wWp1KXA
257,0,8,Louis-Dreyfus
258,0,2,See
259,0,1,https://t.co/uBtU4eH3EY
260,0,1,Thoughts
261,0,1,https://t.co/0VoO11i8r4
262,0,1,outstanding
263,0,1,Grease?
264,0,1,It
265,0,1,assistir
266,0,1,https://t.co/5BnXOz0UQn
267,0,1,seen
268,0,1,için
269,0,1,dozen
270,0,1,مسلسل
271,0,5,-
272,0,1,#rocking
273,0,2,also
274,0,2,without
275,0,1,sandwiches
276,0,2,They
277,0,1,GoT
278,0,1,https://t.co/94qUbzLRxH
279,0,1,play
280,0,1,https://t.co/580RVkYhSc
281,0,1,clears
282,0,1,mouth
283,0,2,seasons
284,0,16,The
285,0,1,MASLANY
286,0,1,❣
287,0,1,rosariogamedevs:
288,0,5,#HerkesLollyİndiriyor
