,Clusters,RTs,Total_tweets,CumRT
3657,2,79,365800,263818
3658,2,77,365900,263895
3659,3,80,366000,263975
3660,2,90,366100,264065
3661,2,80,366200,264145
3662,3,82,366300,264227
3663,2,82,366400,264309
3664,2,76,366500,264385
3665,2,79,366600,264464
3666,2,79,366700,264543
3667,2,78,366800,264621
3668,3,83,366900,264704
3669,2,85,367000,264789
3670,2,89,367100,264878
3671,2,82,367200,264960
3672,2,78,367300,265038
3673,2,88,367400,265126
3674,2,83,367500,265209
3675,2,84,367600,265293
3676,2,82,367700,265375
3677,3,84,367800,265459
3678,3,86,367900,265545
3679,3,81,368000,265626
3680,2,80,368100,265706
3681,2,84,368200,265790
3682,3,87,368300,265877
3683,2,84,368400,265961
3684,2,79,368500,266040
3685,2,81,368600,266121
3686,2,85,368700,266206
3687,2,82,368800,266288
3688,3,91,368900,266379
3689,2,88,369000,266467
3690,3,80,369100,266547
3691,3,83,369200,266630
3692,2,75,369300,266705
3693,3,80,369400,266785
3694,3,92,369500,266877
3695,2,83,369600,266960
3696,2,85,369700,267045
3697,3,82,369800,267127
3698,2,84,369900,267211
3699,2,81,370000,267292
3700,2,86,370100,267378
3701,2,85,370200,267463
3702,2,82,370300,267545
3703,2,81,370400,267626
3704,3,79,370500,267705
3705,2,79,370600,267784
3706,2,80,370700,267864
3707,2,80,370800,267944
3708,2,82,370900,268026
3709,2,80,371000,268106
3710,2,81,371100,268187
3711,2,80,371200,268267
3712,2,87,371300,268354
3713,2,78,371400,268432
3714,2,80,371500,268512
3715,2,77,371600,268589
3716,3,86,371700,268675
3717,2,81,371800,268756
3718,2,83,371900,268839
3719,2,84,372000,268923
3720,3,85,372100,269008
3721,2,86,372200,269094
3722,3,84,372300,269178
3723,2,86,372400,269264
3724,2,83,372500,269347
3725,2,84,372600,269431
3726,2,83,372700,269514
3727,2,83,372800,269597
3728,2,79,372900,269676
3729,2,85,373000,269761
3730,3,82,373100,269843
3731,2,80,373200,269923
3732,2,85,373300,270008
3733,2,81,373400,270089
3734,2,85,373500,270174
3735,2,82,373600,270256
3736,2,78,373700,270334
3737,2,77,373800,270411
3738,3,82,373900,270493
3739,2,82,374000,270575
3740,2,82,374100,270657
3741,3,85,374200,270742
3742,2,85,374300,270827
3743,2,81,374400,270908
3744,2,90,374500,270998
3745,3,86,374600,271084
3746,2,80,374700,271164
3747,2,86,374800,271250
3748,2,85,374900,271335
3749,3,81,375000,271416
3750,2,83,375100,271499
3751,2,81,375200,271580
3752,3,78,375300,271658
3753,2,87,375400,271745
3754,2,86,375500,271831
3755,2,84,375600,271915
3756,3,82,375700,271997
3757,2,80,375800,272077
3758,2,89,375900,272166
3759,3,79,376000,272245
3760,2,80,376100,272325
3761,2,77,376200,272402
3762,2,89,376300,272491
3763,2,85,376400,272576
3764,2,86,376500,272662
3765,3,89,376600,272751
3766,2,82,376700,272833
3767,2,77,376800,272910
3768,2,86,376900,272996
3769,3,79,377000,273075
3770,2,89,377100,273164
3771,2,83,377200,273247
3772,3,80,377300,273327
3773,2,90,377400,273417
3774,2,85,377500,273502
3775,2,86,377600,273588
3776,2,82,377700,273670
3777,2,84,377800,273754
3778,3,84,377900,273838
3779,2,78,378000,273916
3780,2,85,378100,274001
3781,2,79,378200,274080
3782,2,91,378300,274171
3783,3,85,378400,274256
3784,2,77,378500,274333
3785,2,84,378600,274417
3786,2,79,378700,274496
3787,2,81,378800,274577
3788,2,85,378900,274662
3789,2,87,379000,274749
3790,2,80,379100,274829
3791,2,81,379200,274910
3792,2,84,379300,274994
3793,2,81,379400,275075
3794,2,82,379500,275157
3795,2,82,379600,275239
3796,2,85,379700,275324
3797,2,86,379800,275410
3798,2,90,379900,275500
3799,4,85,380000,275585
3800,2,80,380100,275665
3801,2,80,380200,275745
3802,3,84,380300,275829
3803,2,78,380400,275907
3804,2,89,380500,275996
3805,2,85,380600,276081
3806,2,78,380700,276159
3807,2,86,380800,276245
3808,2,82,380900,276327
3809,2,74,381000,276401
3810,4,74,381100,276475
3811,2,83,381200,276558
3812,2,80,381300,276638
3813,2,73,381400,276711
3814,3,83,381500,276794
3815,2,82,381600,276876
3816,2,82,381700,276958
3817,2,90,381800,277048
3818,2,89,381900,277137
3819,2,82,382000,277219
3820,2,84,382100,277303
3821,3,72,382200,277375
3822,2,78,382300,277453
3823,2,80,382400,277533
3824,3,79,382500,277612
3825,3,82,382600,277694
3826,2,82,382700,277776
3827,3,81,382800,277857
3828,2,82,382900,277939
3829,2,81,383000,278020
3830,2,80,383100,278100
3831,2,80,383200,278180
3832,2,87,383300,278267
3833,3,84,383400,278351
3834,2,84,383500,278435
3835,2,88,383600,278523
3836,2,76,383700,278599
3837,2,90,383800,278689
3838,2,79,383900,278768
3839,5,80,384000,278848
3840,2,82,384100,278930
3841,3,83,384200,279013
3842,2,82,384300,279095
3843,2,78,384400,279173
3844,2,84,384500,279257
3845,2,82,384600,279339
3846,2,78,384700,279417
3847,2,86,384800,279503
3848,2,83,384900,279586
3849,2,79,385000,279665
3850,2,88,385100,279753
3851,3,87,385200,279840
3852,3,89,385300,279929
3853,2,82,385400,280011
3854,2,82,385500,280093
3855,2,82,385600,280175
3856,3,85,385700,280260
3857,4,82,385800,280342
3858,3,76,385900,280418
3859,2,85,386000,280503
3860,2,75,386100,280578
3861,2,71,386200,280649
3862,2,79,386300,280728
3863,2,73,386400,280801
3864,3,72,386500,280873
3865,2,75,386600,280948
3866,2,82,386700,281030
3867,2,72,386800,281102
3868,4,80,386900,281182
3869,2,82,387000,281264
3870,2,81,387100,281345
3871,2,81,387200,281426
3872,2,87,387300,281513
3873,2,87,387400,281600
3874,2,84,387500,281684
3875,2,77,387600,281761
3876,2,84,387700,281845
3877,2,80,387800,281925
3878,2,80,387900,282005
3879,2,78,388000,282083
3880,2,84,388100,282167
3881,2,83,388200,282250
3882,2,86,388300,282336
3883,2,83,388400,282419
3884,3,84,388500,282503
3885,3,82,388600,282585
3886,3,77,388700,282662
3887,2,81,388800,282743
3888,2,77,388900,282820
3889,2,82,389000,282902
3890,2,79,389100,282981
3891,2,87,389200,283068
3892,2,76,389300,283144
3893,2,79,389400,283223
3894,2,85,389500,283308
3895,2,89,389600,283397
3896,2,85,389700,283482
3897,3,85,389800,283567
3898,2,81,389900,283648
3899,2,73,390000,283721
3900,3,79,390100,283800
3901,4,81,390200,283881
3902,2,81,390300,283962
3903,3,80,390400,284042
3904,3,79,390500,284121
3905,3,83,390600,284204
3906,2,92,390700,284296
3907,2,85,390800,284381
3908,3,76,390900,284457
3909,3,85,391000,284542
3910,2,80,391100,284622
3911,2,84,391200,284706
3912,3,84,391300,284790
3913,2,74,391400,284864
3914,2,82,391500,284946
3915,2,81,391600,285027
3916,2,89,391700,285116
3917,2,71,391800,285187
3918,4,82,391900,285269
3919,2,83,392000,285352
3920,3,82,392100,285434
3921,2,83,392200,285517
3922,2,87,392300,285604
3923,2,87,392400,285691
3924,2,78,392500,285769
3925,2,85,392600,285854
3926,2,79,392700,285933
3927,2,81,392800,286014
3928,2,88,392900,286102
3929,2,81,393000,286183
3930,2,82,393100,286265
3931,3,83,393200,286348
3932,2,84,393300,286432
3933,2,79,393400,286511
3934,5,83,393500,286594
3935,3,85,393600,286679
3936,2,85,393700,286764
3937,3,81,393800,286845
3938,2,89,393900,286934
3939,5,86,394000,287020
3940,2,83,394100,287103
3941,2,79,394200,287182
3942,2,75,394300,287257
3943,2,80,394400,287337
3944,2,71,394500,287408
3945,3,82,394600,287490
3946,2,82,394700,287572
3947,2,89,394800,287661
3948,2,85,394900,287746
3949,3,91,395000,287837
3950,3,84,395100,287921
3951,3,82,395200,288003
3952,2,80,395300,288083
3953,2,89,395400,288172
3954,5,85,395500,288257
3955,5,83,395600,288340
3956,2,81,395700,288421
3957,2,85,395800,288506
3958,2,86,395900,288592
3959,5,78,396000,288670
3960,2,84,396100,288754
3961,3,75,396200,288829
3962,2,85,396300,288914
3963,3,83,396400,288997
3964,3,82,396500,289079
3965,2,76,396600,289155
3966,2,81,396700,289236
3967,2,80,396800,289316
3968,2,65,396900,289381
3969,6,83,397000,289464
3970,2,82,397100,289546
3971,2,81,397200,289627
3972,2,80,397300,289707
3973,2,81,397400,289788
3974,5,80,397500,289868
3975,6,84,397600,289952
3976,2,85,397700,290037
3977,3,80,397800,290117
3978,2,74,397900,290191
3979,4,89,398000,290280
3980,2,75,398100,290355
3981,5,78,398200,290433
3982,2,76,398300,290509
3983,2,80,398400,290589
3984,2,80,398500,290669
3985,2,83,398600,290752
3986,2,81,398700,290833
3987,2,87,398800,290920
3988,2,83,398900,291003
3989,4,82,399000,291085
3990,2,82,399100,291167
3991,2,89,399200,291256
3992,3,81,399300,291337
3993,2,79,399400,291416
3994,4,77,399500,291493
3995,3,85,399600,291578
3996,2,82,399700,291660
3997,2,78,399800,291738
3998,2,82,399900,291820
3999,2,77,400000,291897
4000,3,84,400100,291981
4001,2,86,400200,292067
4002,2,83,400300,292150
4003,3,76,400400,292226
4004,2,88,400500,292314
4005,4,87,400600,292401
4006,3,80,400700,292481
4007,3,84,400800,292565
4008,2,78,400900,292643
4009,2,81,401000,292724
4010,2,75,401100,292799
4011,2,85,401200,292884
4012,2,85,401300,292969
4013,2,81,401400,293050
4014,2,76,401500,293126
4015,3,70,401600,293196
4016,2,76,401700,293272
4017,2,78,401800,293350
4018,2,79,401900,293429
4019,3,79,402000,293508
4020,3,82,402100,293590
4021,2,80,402200,293670
4022,2,82,402300,293752
4023,2,75,402400,293827
4024,3,82,402500,293909
4025,2,80,402600,293989
4026,2,81,402700,294070
4027,2,87,402800,294157
4028,4,75,402900,294232
4029,2,85,403000,294317
4030,2,86,403100,294403
4031,3,86,403200,294489
4032,2,76,403300,294565
4033,2,72,403400,294637
4034,3,82,403500,294719
4035,2,79,403600,294798
4036,2,81,403700,294879
4037,3,80,403800,294959
4038,4,76,403900,295035
4039,2,86,404000,295121
4040,2,75,404100,295196
4041,2,79,404200,295275
4042,2,75,404300,295350
4043,3,76,404400,295426
4044,2,83,404500,295509
4045,2,87,404600,295596
4046,2,89,404700,295685
4047,2,85,404800,295770
4048,3,86,404900,295856
4049,2,84,405000,295940
4050,2,90,405100,296030
4051,2,83,405200,296113
4052,2,80,405300,296193
4053,3,84,405400,296277
4054,2,81,405500,296358
4055,2,84,405600,296442
4056,2,89,405700,296531
4057,4,77,405800,296608
4058,4,77,405900,296685
4059,2,78,406000,296763
4060,3,84,406100,296847
4061,4,82,406200,296929
4062,3,79,406300,297008
4063,2,89,406400,297097
4064,2,80,406500,297177
4065,3,79,406600,297256
4066,2,88,406700,297344
4067,2,90,406800,297434
4068,2,87,406900,297521
4069,2,81,407000,297602
4070,2,86,407100,297688
4071,2,80,407200,297768
4072,2,78,407300,297846
4073,3,81,407400,297927
4074,2,82,407500,298009
4075,2,80,407600,298089
4076,2,81,407700,298170
4077,4,86,407800,298256
4078,2,75,407900,298331
4079,2,81,408000,298412
4080,2,88,408100,298500
4081,2,81,408200,298581
4082,2,87,408300,298668
4083,2,82,408400,298750
4084,3,81,408500,298831
4085,2,79,408600,298910
4086,2,77,408700,298987
4087,2,79,408800,299066
4088,2,91,408900,299157
4089,2,79,409000,299236
4090,2,83,409100,299319
4091,2,86,409200,299405
4092,2,73,409300,299478
4093,2,74,409400,299552
4094,3,86,409500,299638
4095,3,80,409600,299718
4096,4,81,409700,299799
4097,3,87,409800,299886
4098,3,87,409900,299973
4099,2,85,410000,300058
4100,2,77,410100,300135
4101,2,90,410200,300225
4102,2,86,410300,300311
4103,2,81,410400,300392
4104,2,85,410500,300477
4105,2,77,410600,300554
4106,2,75,410700,300629
4107,3,80,410800,300709
4108,2,86,410900,300795
4109,4,79,411000,300874
4110,3,82,411100,300956
4111,2,82,411200,301038
4112,6,83,411300,301121
4113,2,83,411400,301204
4114,2,75,411500,301279
4115,2,77,411600,301356
4116,2,72,411700,301428
4117,4,77,411800,301505
4118,3,82,411900,301587
4119,4,84,412000,301671
4120,3,87,412100,301758
4121,2,75,412200,301833
4122,2,84,412300,301917
4123,3,83,412400,302000
4124,3,85,412500,302085
4125,2,77,412600,302162
4126,5,75,412700,302237
4127,2,77,412800,302314
4128,7,78,412900,302392
4129,3,76,413000,302468
4130,3,83,413100,302551
4131,4,80,413200,302631
4132,5,82,413300,302713
4133,2,75,413400,302788
4134,4,76,413500,302864
4135,7,83,413600,302947
4136,3,94,413700,303041
4137,2,83,413800,303124
4138,4,79,413900,303203
4139,2,79,414000,303282
4140,4,66,414100,303348
4141,3,80,414200,303428
4142,3,79,414300,303507
4143,3,75,414400,303582
4144,3,87,414500,303669
4145,2,78,414600,303747
4146,3,81,414700,303828
4147,2,83,414800,303911
4148,2,83,414900,303994
4149,2,76,415000,304070
4150,2,81,415100,304151
4151,3,82,415200,304233
4152,3,77,415300,304310
4153,3,77,415400,304387
4154,3,81,415500,304468
4155,2,81,415600,304549
4156,2,82,415700,304631
4157,2,68,415800,304699
4158,3,84,415900,304783
4159,4,93,416000,304876
4160,2,81,416100,304957
4161,2,83,416200,305040
4162,3,89,416300,305129
4163,3,77,416400,305206
4164,3,75,416500,305281
4165,4,87,416600,305368
4166,2,83,416700,305451
4167,2,76,416800,305527
4168,2,79,416900,305606
4169,2,84,417000,305690
4170,2,82,417100,305772
4171,2,83,417200,305855
4172,3,95,417300,305950
4173,3,80,417400,306030
4174,3,82,417500,306112
4175,2,79,417600,306191
4176,2,88,417700,306279
4177,2,76,417800,306355
4178,2,88,417900,306443
4179,2,83,418000,306526
4180,2,81,418100,306607
4181,2,81,418200,306688
4182,4,95,418300,306783
4183,2,79,418400,306862
4184,3,81,418500,306943
4185,2,83,418600,307026
4186,3,85,418700,307111
4187,2,79,418800,307190
4188,2,82,418900,307272
4189,3,87,419000,307359
4190,2,80,419100,307439
4191,2,79,419200,307518
4192,3,75,419300,307593
4193,2,82,419400,307675
4194,2,79,419500,307754
4195,3,82,419600,307836
4196,2,89,419700,307925
4197,2,86,419800,308011
4198,3,86,419900,308097
4199,3,89,420000,308186
4200,2,78,420100,308264
4201,2,77,420200,308341
4202,3,81,420300,308422
4203,3,85,420400,308507
4204,4,76,420500,308583
4205,2,84,420600,308667
4206,3,78,420700,308745
4207,2,83,420800,308828
4208,3,81,420900,308909
4209,2,87,421000,308996
4210,3,88,421100,309084
4211,2,83,421200,309167
4212,3,76,421300,309243
4213,2,88,421400,309331
4214,2,81,421500,309412
4215,2,78,421600,309490
4216,2,85,421700,309575
4217,2,90,421800,309665
4218,2,86,421900,309751
4219,2,79,422000,309830
4220,3,83,422100,309913
4221,2,81,422200,309994
4222,3,88,422300,310082
4223,2,90,422400,310172
4224,2,77,422500,310249
4225,2,76,422600,310325
4226,3,80,422700,310405
4227,2,83,422800,310488
4228,2,89,422900,310577
4229,2,87,423000,310664
4230,2,84,423100,310748
4231,2,89,423200,310837
4232,2,85,423300,310922
4233,2,86,423400,311008
4234,2,88,423500,311096
4235,2,81,423600,311177
4236,2,85,423700,311262
4237,2,79,423800,311341
4238,2,86,423900,311427
4239,2,83,424000,311510
4240,2,88,424100,311598
4241,4,82,424200,311680
4242,3,84,424300,311764
4243,2,88,424400,311852
4244,2,89,424500,311941
4245,2,85,424600,312026
4246,2,82,424700,312108
4247,2,83,424800,312191
4248,3,81,424900,312272
4249,2,81,425000,312353
4250,3,83,425100,312436
4251,2,87,425200,312523
4252,3,81,425300,312604
4253,2,79,425400,312683
4254,2,80,425500,312763
4255,3,87,425600,312850
4256,5,80,425700,312930
4257,3,77,425800,313007
4258,4,79,425900,313086
4259,2,71,426000,313157
4260,2,82,426100,313239
4261,2,86,426200,313325
4262,4,80,426300,313405
4263,4,81,426400,313486
4264,2,82,426500,313568
4265,2,85,426600,313653
4266,2,80,426700,313733
4267,2,86,426800,313819
4268,3,79,426900,313898
4269,3,85,427000,313983
4270,2,84,427100,314067
4271,2,86,427200,314153
4272,3,81,427300,314234
4273,3,78,427400,314312
4274,2,78,427500,314390
4275,2,81,427600,314471
4276,2,79,427700,314550
4277,3,81,427800,314631
4278,4,85,427900,314716
4279,2,83,428000,314799
4280,2,82,428100,314881
4281,2,81,428200,314962
4282,2,82,428300,315044
4283,2,86,428400,315130
4284,3,77,428500,315207
4285,2,78,428600,315285
4286,2,86,428700,315371
4287,2,83,428800,315454
4288,3,78,428900,315532
4289,2,80,429000,315612
4290,2,84,429100,315696
4291,2,89,429200,315785
4292,4,74,429300,315859
4293,2,87,429400,315946
4294,3,80,429500,316026
4295,2,86,429600,316112
4296,2,77,429700,316189
4297,2,84,429800,316273
4298,2,82,429900,316355
4299,2,91,430000,316446
4300,3,84,430100,316530
4301,2,84,430200,316614
4302,2,84,430300,316698
4303,2,85,430400,316783
4304,2,86,430500,316869
4305,3,81,430600,316950
4306,3,81,430700,317031
4307,4,82,430800,317113
4308,3,84,430900,317197
4309,3,88,431000,317285
4310,4,86,431100,317371
4311,3,82,431200,317453
4312,2,88,431300,317541
4313,2,81,431400,317622
4314,2,79,431500,317701
4315,2,87,431600,317788
4316,2,82,431700,317870
4317,3,78,431800,317948
4318,2,84,431900,318032
4319,5,88,432000,318120
4320,2,86,432100,318206
4321,3,87,432200,318293
4322,2,84,432300,318377
4323,2,82,432400,318459
4324,2,89,432500,318548
4325,2,84,432600,318632
4326,2,91,432700,318723
4327,4,73,432800,318796
4328,3,80,432900,318876
4329,2,84,433000,318960
4330,3,83,433100,319043
4331,3,84,433200,319127
4332,4,83,433300,319210
4333,2,81,433400,319291
4334,3,81,433500,319372
4335,2,85,433600,319457
4336,2,78,433700,319535
4337,2,89,433800,319624
4338,3,74,433900,319698
4339,2,88,434000,319786
4340,3,84,434100,319870
4341,2,81,434200,319951
4342,2,91,434300,320042
4343,2,86,434400,320128
4344,2,88,434500,320216
4345,4,87,434600,320303
4346,3,83,434700,320386
4347,2,77,434800,320463
4348,4,86,434900,320549
4349,2,83,435000,320632
4350,2,76,435100,320708
4351,3,78,435200,320786
4352,2,75,435300,320861
4353,2,82,435400,320943
4354,3,86,435500,321029
4355,3,80,435600,321109
4356,4,83,435700,321192
4357,2,81,435800,321273
4358,2,85,435900,321358
4359,2,79,436000,321437
4360,3,80,436100,321517
4361,3,87,436200,321604
4362,2,81,436300,321685
4363,3,85,436400,321770
4364,3,83,436500,321853
4365,2,86,436600,321939
4366,2,89,436700,322028
4367,2,71,436800,322099
4368,2,81,436900,322180
4369,2,74,437000,322254
4370,3,81,437100,322335
4371,2,77,437200,322412
4372,2,83,437300,322495
4373,2,78,437400,322573
4374,2,85,437500,322658
4375,2,78,437600,322736
4376,2,84,437700,322820
4377,2,84,437800,322904
4378,2,84,437900,322988
4379,2,85,438000,323073
4380,2,85,438100,323158
4381,3,76,438200,323234
4382,3,85,438300,323319
4383,2,89,438400,323408
4384,2,85,438500,323493
4385,2,82,438600,323575
4386,2,83,438700,323658
4387,2,81,438800,323739
4388,3,84,438900,323823
4389,4,86,439000,323909
4390,4,86,439100,323995
4391,4,82,439200,324077
4392,2,83,439300,324160
4393,2,88,439400,324248
4394,2,83,439500,324331
4395,2,87,439600,324418
4396,2,83,439700,324501
4397,2,78,439800,324579
4398,2,82,439900,324661
4399,2,85,440000,324746
4400,2,79,440100,324825
4401,3,86,440200,324911
4402,2,84,440300,324995
4403,3,85,440400,325080
4404,3,86,440500,325166
4405,2,88,440600,325254
4406,2,89,440700,325343
4407,2,83,440800,325426
4408,3,82,440900,325508
4409,4,78,441000,325586
4410,2,83,441100,325669
4411,2,89,441200,325758
4412,3,87,441300,325845
4413,2,83,441400,325928
4414,3,84,441500,326012
4415,3,84,441600,326096
4416,2,84,441700,326180
4417,2,83,441800,326263
4418,2,80,441900,326343
4419,2,84,442000,326427
4420,2,83,442100,326510
4421,2,83,442200,326593
4422,2,85,442300,326678
4423,3,90,442400,326768
4424,2,86,442500,326854
4425,2,77,442600,326931
4426,2,88,442700,327019
4427,2,78,442800,327097
4428,4,83,442900,327180
4429,3,85,443000,327265
4430,2,82,443100,327347
4431,2,91,443200,327438
4432,3,73,443300,327511
4433,2,74,443400,327585
4434,2,84,443500,327669
4435,2,82,443600,327751
4436,3,82,443700,327833
4437,3,76,443800,327909
4438,2,85,443900,327994
4439,2,91,444000,328085
4440,2,73,444100,328158
4441,2,79,444200,328237
4442,2,72,444300,328309
4443,2,82,444400,328391
4444,2,82,444500,328473
4445,3,87,444600,328560
4446,2,79,444700,328639
4447,2,87,444800,328726
4448,3,86,444900,328812
4449,3,90,445000,328902
4450,2,73,445100,328975
4451,4,84,445200,329059
4452,3,86,445300,329145
4453,3,84,445400,329229
4454,2,79,445500,329308
4455,3,85,445600,329393
4456,2,86,445700,329479
4457,3,88,445800,329567
4458,2,85,445900,329652
4459,3,86,446000,329738
4460,2,77,446100,329815
4461,3,89,446200,329904
4462,2,83,446300,329987
4463,2,86,446400,330073
4464,2,79,446500,330152
4465,2,80,446600,330232
4466,2,82,446700,330314
4467,3,89,446800,330403
4468,3,85,446900,330488
4469,2,86,447000,330574
4470,2,76,447100,330650
4471,2,81,447200,330731
4472,2,80,447300,330811
4473,3,85,447400,330896
4474,2,79,447500,330975
4475,4,83,447600,331058
4476,2,79,447700,331137
4477,4,80,447800,331217
4478,2,90,447900,331307
4479,3,84,448000,331391
4480,2,82,448100,331473
4481,2,75,448200,331548
4482,2,88,448300,331636
4483,4,87,448400,331723
4484,3,84,448500,331807
4485,2,87,448600,331894
4486,2,81,448700,331975
4487,2,85,448800,332060
4488,3,87,448900,332147
4489,4,88,449000,332235
4490,3,88,449100,332323
4491,2,86,449200,332409
4492,3,86,449300,332495
4493,2,85,449400,332580
4494,2,79,449500,332659
4495,3,78,449600,332737
4496,3,82,449700,332819
4497,2,86,449800,332905
4498,2,86,449900,332991
4499,2,82,450000,333073
4500,3,82,450100,333155
4501,2,88,450200,333243
4502,4,82,450300,333325
4503,2,84,450400,333409
4504,3,82,450500,333491
4505,2,88,450600,333579
4506,4,86,450700,333665
4507,2,84,450800,333749
4508,2,89,450900,333838
4509,4,84,451000,333922
4510,4,83,451100,334005
4511,2,84,451200,334089
4512,2,49,451300,334138
4513,4,76,451400,334214
4514,2,83,451500,334297
4515,2,86,451600,334383
4516,2,82,451700,334465
4517,3,82,451800,334547
4518,2,85,451900,334632
4519,2,86,452000,334718
4520,2,86,452100,334804
4521,3,85,452200,334889
4522,4,81,452300,334970
4523,2,88,452400,335058
4524,3,86,452500,335144
4525,2,82,452600,335226
4526,2,91,452700,335317
4527,3,80,452800,335397
4528,2,88,452900,335485
4529,2,86,453000,335571
4530,2,84,453100,335655
4531,3,60,453200,335715
4532,3,66,453300,335781
4533,2,87,453400,335868
4534,4,85,453500,335953
4535,2,80,453600,336033
4536,3,87,453700,336120
4537,2,77,453800,336197
4538,3,87,453900,336284
4539,3,85,454000,336369
4540,2,88,454100,336457
4541,2,87,454200,336544
4542,3,89,454300,336633
4543,3,86,454400,336719
4544,2,87,454500,336806
4545,2,87,454600,336893
4546,2,85,454700,336978
4547,2,78,454800,337056
4548,4,81,454900,337137
4549,2,89,455000,337226
4550,2,76,455100,337302
4551,2,73,455200,337375
4552,2,79,455300,337454
4553,3,81,455400,337535
4554,2,84,455500,337619
4555,3,87,455600,337706
4556,2,74,455700,337780
4557,3,81,455800,337861
4558,2,83,455900,337944
4559,3,88,456000,338032
4560,2,83,456100,338115
4561,4,89,456200,338204
4562,2,85,456300,338289
4563,3,79,456400,338368
4564,2,93,456500,338461
4565,2,79,456600,338540
4566,2,87,456700,338627
4567,2,72,456800,338699
4568,3,86,456900,338785
4569,2,85,457000,338870
4570,2,82,457100,338952
4571,2,85,457200,339037
4572,2,73,457300,339110
4573,2,81,457400,339191
4574,2,82,457500,339273
4575,2,77,457600,339350
4576,3,83,457700,339433
4577,3,85,457800,339518
4578,2,83,457900,339601
4579,3,86,458000,339687
4580,3,82,458100,339769
4581,2,87,458200,339856
4582,3,83,458300,339939
4583,2,80,458400,340019
4584,2,80,458500,340099
4585,2,86,458600,340185
4586,4,81,458700,340266
4587,2,78,458800,340344
4588,2,80,458900,340424
4589,2,87,459000,340511
4590,2,82,459100,340593
4591,2,70,459200,340663
4592,2,58,459300,340721
4593,3,81,459400,340802
4594,3,83,459500,340885
4595,3,61,459600,340946
4596,3,65,459700,341011
4597,2,76,459800,341087
4598,2,79,459900,341166
4599,2,78,460000,341244
4600,2,57,460100,341301
4601,3,83,460200,341384
4602,2,77,460300,341461
4603,3,81,460400,341542
4604,3,87,460500,341629
4605,2,89,460600,341718
4606,2,85,460700,341803
4607,3,80,460800,341883
4608,2,82,460900,341965
4609,2,89,461000,342054
4610,2,89,461100,342143
4611,3,87,461200,342230
4612,2,85,461300,342315
4613,2,76,461400,342391
4614,2,80,461500,342471
4615,2,83,461600,342554
4616,2,93,461700,342647
4617,2,84,461800,342731
4618,2,88,461900,342819
4619,2,59,462000,342878
4620,2,78,462100,342956
4621,2,76,462200,343032
4622,2,81,462300,343113
4623,2,82,462400,343195
4624,2,85,462500,343280
4625,3,34,462600,343314
4626,2,87,462700,343401
4627,3,90,462800,343491
4628,2,80,462900,343571
4629,3,82,463000,343653
4630,2,85,463100,343738
4631,3,82,463200,343820
4632,2,85,463300,343905
4633,2,76,463400,343981
4634,2,85,463500,344066
4635,2,82,463600,344148
4636,2,83,463700,344231
4637,3,82,463800,344313
4638,2,85,463900,344398
4639,2,78,464000,344476
4640,3,89,464100,344565
4641,3,86,464200,344651
4642,2,84,464300,344735
4643,4,78,464400,344813
4644,3,86,464500,344899
4645,2,85,464600,344984
4646,2,88,464700,345072
4647,2,84,464800,345156
4648,2,90,464900,345246
4649,3,89,465000,345335
4650,2,84,465100,345419
4651,2,87,465200,345506
4652,4,85,465300,345591
4653,3,84,465400,345675
4654,2,83,465500,345758
4655,2,81,465600,345839
4656,2,85,465700,345924
4657,2,79,465800,346003
4658,3,75,465900,346078
4659,2,68,466000,346146
4660,2,89,466100,346235
4661,2,75,466200,346310
4662,3,83,466300,346393
4663,2,78,466400,346471
4664,2,86,466500,346557
4665,2,87,466600,346644
4666,4,80,466700,346724
4667,2,85,466800,346809
4668,3,87,466900,346896
4669,2,86,467000,346982
4670,4,88,467100,347070
4671,2,83,467200,347153
4672,2,78,467300,347231
4673,2,79,467400,347310
4674,2,76,467500,347386
4675,2,79,467600,347465
4676,2,82,467700,347547
4677,3,89,467800,347636
4678,3,90,467900,347726
4679,2,89,468000,347815
4680,2,81,468100,347896
4681,2,73,468200,347969
4682,2,78,468300,348047
4683,4,80,468400,348127
4684,2,81,468500,348208
4685,2,73,468600,348281
4686,2,79,468700,348360
4687,2,87,468800,348447
4688,2,84,468900,348531
4689,2,85,469000,348616
4690,2,81,469100,348697
4691,2,81,469200,348778
4692,2,90,469300,348868
4693,2,82,469400,348950
4694,2,85,469500,349035
4695,4,81,469600,349116
4696,4,74,469700,349190
4697,3,84,469800,349274
4698,4,84,469900,349358
4699,2,82,470000,349440
4700,2,84,470100,349524
4701,2,87,470200,349611
4702,2,81,470300,349692
4703,2,83,470400,349775
4704,2,87,470500,349862
4705,2,80,470600,349942
4706,3,89,470700,350031
4707,5,89,470800,350120
4708,2,88,470900,350208
4709,3,82,471000,350290
4710,2,84,471100,350374
4711,2,86,471200,350460
4712,2,86,471300,350546
4713,2,79,471400,350625
4714,2,88,471500,350713
4715,3,81,471600,350794
4716,2,82,471700,350876
4717,2,79,471800,350955
4718,2,79,471900,351034
4719,2,82,472000,351116
4720,2,81,472100,351197
4721,2,86,472200,351283
4722,3,78,472300,351361
4723,2,78,472400,351439
4724,2,84,472500,351523
4725,2,90,472600,351613
4726,2,81,472700,351694
4727,2,77,472800,351771
4728,4,76,472900,351847
4729,3,84,473000,351931
4730,3,82,473100,352013
4731,2,84,473200,352097
