,Cluster,Count,Word
0,0,1,voi.
1,0,3,"ever,"
2,0,1,LIFE
3,0,1,ever.
4,0,2,Lead
5,0,1,limited
6,0,2,Pues
7,0,1,PROUD
8,0,1,ever!
9,0,1,yellow
10,0,1,sleep
11,0,2,ever:
12,0,1,party.
13,0,1,Until
14,0,1,haters
15,0,1,https://t.co/0bQqCO899j
16,0,2,tweet
17,0,2,Watch
18,0,1,igual
19,0,1,alimentado
20,0,1,"Hein."""
21,0,1,MUCH
22,0,1,eh!!!!!!!!
23,0,1,hermana
24,0,1,sorry
25,0,1,Dracarys....
26,0,1,https://t.co/euReExrjWX
27,0,1,@
28,0,1,https://t.co/KJTDscyLjg
29,0,1,Hoje
30,0,1,alcance.
31,0,1,party~
32,0,1,algunos
33,0,1,here...
34,0,3,every
35,0,1,bringing
36,0,1,https://t.co/fTNWGzY4hE
37,0,1,https://t.co/k1Xcju3tbu
38,0,1,@ACSFX
39,0,1,QUEE
40,0,1,Campaign
41,0,1,vezinha!
42,0,1,¿Se
43,0,1,haber
44,0,1,samurai
45,0,3,red
46,0,1,#michaelphelps
47,0,1,"Ok,"
48,0,1,enjoy
49,0,1,opiniões.
50,0,1,tenía
51,0,1,me!
52,0,1,her.
53,0,1,✌😎
54,0,1,PERSONAGEM
55,0,1,reinou
56,0,1,direct
57,0,1,#ThisIsNotTheEndOfOneDirection
58,0,4,second
59,0,1,https://t.co/dFiSf9w5Vy
60,0,1,"BAE,"
61,0,1,it...
62,0,1,me:
63,0,2,even
64,0,1,"Emmy,"
65,0,1,nem
66,0,3,tipo
67,0,1,ruthless
68,0,1,"Kimbel"""
69,0,1,Emmy!
70,0,42,Game
71,0,1,sobre
72,0,1,everything
73,0,1,upset
74,0,4,new
75,0,4,ever
76,0,1,to...
77,0,1,rainha
78,0,1,reasons.
79,0,4,meu
80,0,1,fun
81,0,1,#MomentsMXhttps://www.twitter.com...
82,0,1,Emmy🏆
83,0,1,rasgando
84,0,4,#Emmys!
85,0,1,día
86,0,1,shock.
87,0,1,glo
88,0,1,4x08
89,0,1,https://t.co/VA1rDQ1EcF
90,0,1,&amp;BenMendelsohn
91,0,7,#Emmys.
92,0,1,KKK
93,0,1,https://t.co/yeM6jBCiBu
94,0,2,NOT
95,0,1,worse?
96,0,1,resta
97,0,3,#Emmys:
98,0,1,https://t.co/zNmoUMA1Al
99,0,5,Emmys
100,0,1,https://t.co/uZHrBaMD5P
101,0,1,https://t.co/AWsJkiFr9R
102,0,1,dönünce
103,0,1,@PasoaPaso.
104,0,1,torcia
105,0,1,https://t.co/SHn3LDVgZ7
106,0,1,https://t.co/7QbN4zofbl
107,0,1,FUCK
108,0,1,olímpicos
109,0,1,terrific.
110,0,1,Also
111,0,1,https://t.co/KLC3N9UYDY
112,0,1,convidada
113,0,1,convidado
114,0,4,total
115,0,1,"@GameOfThrones,@Sherlock221B"
116,0,1,4given.
117,0,1,mashable:
118,0,1,Congrats!!!
119,0,1,desmerecendo
120,0,66,to
121,0,1,pela
122,0,1,WHO
123,0,1,story
124,0,1,https://t.co/DsBlGXBpar
125,0,1,Concluye
126,0,1,"Parabéns,"
127,0,1,right.
128,0,1,"buenos,"
129,0,2,tell
130,0,1,seja
131,0,12,Maslany
132,0,1,VECES
133,0,1,saber
134,0,1,ENCONTRO!
135,0,1,brings
136,0,1,haha
137,0,1,wars
138,0,5,award
139,0,1,Nao
140,0,1,phone
141,0,24,Rami
142,0,1,Bjuss
143,0,1,https://t.co/ljd88wnPne
144,0,2,pouco
145,0,1,brasil
146,0,15,me
147,0,1,hablemos
148,0,1,wore
149,0,1,68ª
150,0,1,work
151,0,6,mi
152,0,1,temas
153,0,1,"sí,"
154,0,2,era
155,0,1,Colombia
156,0,3,mr
157,0,1,https://t.co/jqb8QUek9s
158,0,1,https://t.co/u0HR2c5vSE
159,0,1,dela
160,0,1,Le
161,0,4,@HBO
162,0,2,La
163,0,2,Lo
164,0,1,exactas
165,0,2,ganhado
166,0,2,Por
167,0,1,Morrendo
168,0,3,dragons
169,0,1,#Emmys😩
