,Cluster,Count,Word
0,0,1,represent
1,0,2,all
2,0,1,69th
3,0,1,PROUD
4,0,1,zinging
5,0,1,https://t.co/bKubTqxuqS
6,0,1,Take
7,0,1,arrasa
8,0,1,children
9,0,1,https://t.co/Eak4VzpIOS
10,0,1,THINGS
11,0,2,tweet
12,0,1,https://t.co/2o8t7gMWPR
13,0,1,Demasiado
14,0,35,to
15,0,1,https://t.co/2CJZEbHiZV
16,0,1,apareció
17,0,1,اثنينهم
18,0,1,Eat
19,0,1,dela
20,0,1,https://t.co/MWNehJ2F61
21,0,1,better.
22,0,11,song
23,0,1,DESERVE
24,0,1,smh
25,0,1,https://t.co/VUKxzb2a15
26,0,1,https://t.co/rwltlAwr0Z
27,0,1,تسويق
28,0,1,every
29,0,1,هـ
30,0,1,today.
31,0,2,I'm
32,0,1,Rheon
33,0,3,look
34,0,1,#TT
35,0,2,tonight...you
36,0,1,--
37,0,1,raaaaaaaami!!!
38,0,1,YASSSSSSSSS
39,0,2,é
40,0,1,بني
41,0,1,https://t.co/upS96o9L6y
42,0,1,بنك
43,0,1,MAN
44,0,1,enjoy
45,0,1,me!
46,0,1,merecidamente
47,0,1,⁦https://t.co/7k6TWZsky5
48,0,1,#SidangJessica
49,0,1,Shocked
50,0,3,#ThisIsNotTheEndOfOneDirection
51,0,2,الإثنين
52,0,1,https://t.co/DKnVdqS4m3
53,0,1,ter
54,0,1,chega
55,0,2,#AndaYaConDaniMoreno
56,0,3,CDT
57,0,1,what
58,0,2,https://t.co/LnnSEJtRQw
59,0,1,tô
60,0,1,change!
61,0,1,SIGUE
62,0,4,This
63,0,1,#HR
64,0,1,https://t.co/jz4pIigdnC
65,0,1,https://t.co/t8xfmmuZUj
66,0,1,new
67,0,1,#WarmUp
68,0,1,public
69,0,2,movement
70,0,1,💕💕💕
71,0,1,team.
72,0,2,rainha
73,0,1,podré
74,0,11,#FF
75,0,1,never
76,0,1,here
77,0,2,meu
78,0,3,وجوائز
79,0,2,will
80,0,1,#E1Bonjour
81,0,1,https://t.co/TxIqPoVJVX
82,0,1,shoulda
83,0,2,🙌🏼
84,0,1,#Emmys!
85,0,1,https://t.co/B08ZPmvdMB
86,0,1,NON
87,0,1,#Juegodetronos
88,0,1,⁦https://t.co/9HSPBqfhYE
89,0,2,Chano
90,0,1,THEYRE
91,0,1,WON
92,0,1,#ClosingCeremony
93,0,1,22:54
94,0,1,Gloriosa
95,0,1,#Emmys:
96,0,1,Oliver
97,0,1,minutos
98,0,3,via
99,0,1,#ChrisSalamone
100,0,1,#NFCFfeed
101,0,1,eternal.
102,0,1,Dictator
103,0,1,https://t.co/bRGGOTOWpr
104,0,1,https://t.co/kkbKfcZpQJ
105,0,1,https://t.co/rfYCvIKC72
106,0,1,(p.s.
107,0,1,https://t.co/9bS9eYFwFV
108,0,1,#انخفاض_اسعار_المركبات
109,0,1,https://t.co/gsRqx77lNv
110,0,1,#TheNightManager’s
111,0,2,merecido
112,0,1,#BarcelonaALoveUntoldDay6
113,0,1,leurs
114,0,4,@LastWeekTonight
115,0,1,💕،
116,0,1,اجمل
117,0,1,https://t.co/FZOZ3PdaZA
118,0,2,#DonaldTrump
119,0,1,#18DeSeguirChilenos
120,0,1,sentez
121,0,1,https://t.co/li803xvq1k
122,0,1,https://t.co/cbSHoHRDqo
123,0,2,6
124,0,1,#KristenBell
125,0,2,more
126,0,1,VET
127,0,1,CLST
128,0,1,الأخبار
129,0,1,https://t.co/ZBkmXMeIKt
130,0,2,award
131,0,3,So
132,0,14,Rami
133,0,1,#MundialDeSalsa
134,0,1,https://t.co/bWqdGPD2Fi
135,0,1,Se
136,0,1,David's
137,0,2,me
138,0,1,te
139,0,1,ma
140,0,2,❤
141,0,1,work
142,0,1,mi
143,0,1,Tonight
144,0,1,https://t.co/K1g72HTAg9
145,0,2,SO
146,0,1,learn
147,0,1,im
148,0,5,my
149,0,1,Gripping
150,0,1,def
151,0,1,الاثنين
152,0,1,give
153,0,1,#Entitlement
154,0,1,@THR
155,0,1,ganhado
156,0,2,woman
157,0,1,sense
158,0,2,You
159,0,2,!
160,0,1,https://t.co/e2tDcKh1W0
161,0,1,imbatibles
162,0,1,#Gamedev
163,0,1,Моя
164,0,1,how
165,0,11,amazing
166,0,1,https://t.co/fRo8CXpaDu
167,0,1,interview
168,0,1,https://t.co/gLrjYTg8I5
169,0,1,win!
170,0,2,Pitanga
171,0,2,A
172,0,2,it!!
173,0,1,@jimmykimmel
174,0,3,https://t.co/r4sjmSPrbe
175,0,1,https://t.co/L1XXKnNfU0
176,0,1,1437/12/17هـ
177,0,1,wrong
178,0,1,Omg
179,0,2,#FelizLunes
180,0,1,FUCKING
181,0,1,merecido.
182,0,1,#WeStandWithIK
183,0,1,⁦https://t.co/1OfhNdnFmN
184,0,1,#loksta
185,0,2,All
186,0,1,♥
187,0,1,wins
188,0,1,#LEGZAG
189,0,1,Selamat
190,0,1,normal.
191,0,2,that's
192,0,1,Stuffing
193,0,1,التميمي
194,0,1,over
195,0,1,https://t.co/PJpkFlld5l
196,0,1,#GameofThrones
197,0,1,https://t.co/sg65RlFE26
198,0,1,احصاء
199,0,1,roja
200,0,1,https://t.co/laVLFUlTF0
201,0,1,existence
202,0,1,its
203,0,1,THAT'S
204,0,1,👌🏼💪🏻❤️
205,0,1,#ماذا_استفدت_من_السناب_شات
206,0,1,then.
