,Cluster,Count,User
0,0,1,wegetnews
1,0,1,KVyas93
2,0,1,HSPM_1204
3,0,1,fakson
4,0,1,KxpNews
5,0,1,jokerqvinn
6,0,1,Adil_Mouserat
7,0,1,haleypedone
8,0,1,anajpg_
9,0,1,geoffbart
10,0,1,Brian_de_Luxe
11,0,1,mohammeddki8852
12,0,1,TrendTopicsMex
13,0,1,eiji_umikaze
14,0,1,glubold
15,0,1,DayDailyNews
16,0,1,heathensswift
17,0,2,ia_diego
18,0,1,squillliam_
19,0,1,TexasVintageTee
20,0,1,SpoiledRottton
21,0,1,ccceliaaaa
22,0,1,lauren_aleace
23,0,1,mardanone
24,0,1,LibertyGeek83
25,0,1,GTI_alex
26,0,1,J_K_Smothers
27,0,1,stilbs
28,0,1,iamToluDaniel
29,0,1,JustJasmineP
30,0,1,heyylee2216
31,0,1,AmericanAssh0le
32,0,1,migellesmyth
33,0,1,deliaantonia5
34,0,1,armanibreana6
35,0,1,jim_lunviz
36,0,1,Loreuz
37,0,1,tamyalis
38,0,1,UniNoticias
39,0,1,nikkio
40,0,1,MostBreaking
41,0,1,Ars_2496
42,0,1,robbynsmith
43,0,1,CelinaReynes
44,0,1,G_GarciaMarquez
45,0,1,NarrendraM
46,0,1,Joshuaryn420
47,0,1,farhaadaarif
48,0,1,JARV27
49,0,1,DIOSVOZVIVA
50,0,1,JakeTrevis3
51,0,1,AmeyaBhise
52,0,1,JanteGz
53,0,1,micatwitto
54,0,1,solsaturno
55,0,1,intnewsday
56,0,1,NewsEurop
57,0,1,teamgranholm
58,0,1,meukloss
59,0,1,VaneRojas
60,0,1,StamatzK
61,0,1,mayravs18
62,0,1,clara_veera
63,0,1,lmogoi
64,0,1,ell_sel92
65,0,1,p00p__
66,0,1,mxrbIes
67,0,1,_Winter_wind
68,0,1,CWN_OFFICIAL
69,0,1,myhoneykyle
70,0,1,professornegro
71,0,1,servinmarcelo
72,0,1,lookitsjenni
73,0,1,NikkieNikkie
74,0,1,A_Lobevers
75,0,1,kristina_wong
76,0,1,martha_lomeli98
77,0,1,TanzilSanam
78,0,1,SelenaftPantene
79,0,1,antigracieveli
