,Cluster,Count,Word
0,0,2,all
1,0,1,forget
2,0,1,vile
3,0,1,#dimartedi
4,0,1,#brangelina?
5,0,1,sometimes.
6,0,1,https://t.co/XSCZQYYVLt
7,0,1,po'
8,0,1,veux
9,0,1,children
10,0,1,1.#Brangelina
11,0,1,https://t.co/sKtJVHfd8H
12,0,1,https://t.co/oAdX4RPovH
13,0,1,https://t.co/VSNW3oCh8G
14,0,1,Fornero
15,0,28,to
16,0,1,finally
17,0,1,👆
18,0,1,https://t.co/WBoc5HiRSM
19,0,1,suffered
20,0,1,sabia
21,0,1,capisce.
22,0,1,woman
23,0,1,far
24,0,2,than
25,0,1,focus
26,0,1,umm
27,0,1,#Crossed
28,0,1,every
29,0,1,more!
30,0,1,https://t.co/oQKbtQWIb4
31,0,1,https://t.co/hDlEYw4P29
32,0,1,https://t.co/bLYCmZJ4ix
33,0,1,level
34,0,1,celebrity
35,0,1,Talking
36,0,1,2004!
37,0,1,"collapse""?"
38,0,1,tinha
39,0,1,"christ,"
40,0,1,#CrossedPLUSOneHundred
41,0,1,https://t.co/tWzzsQzXDB
42,0,1,https://t.co/nwo2xqah5B
43,0,1,Covers!
44,0,1,even
45,0,2,what
46,0,1,shook.
47,0,1,giving
48,0,1,+
49,0,1,https://t.co/gGqSHjFo1b
50,0,1,liberty
51,0,1,difícil
52,0,1,8.Sierra
53,0,1,https://t.co/BXtnwGHeLq
54,0,1,ever
55,0,1,https://t.co/NbzTuFKnGI
56,0,1,Me
57,0,1,#MarvelComics
58,0,1,https://t.co/NsbsjuDcnJ
59,0,1,https://t.co/2BdUJjR6tv
60,0,1,wrangling
61,0,2,here
62,0,1,https://t.co/SuiXR1hk2O
63,0,1,O
64,0,1,now😂
65,0,1,change
66,0,2,wait
67,0,1,https://t.co/gDRz0N8LNk
68,0,1,kudos
69,0,1,https://t.co/7xMQwDZcOl
70,0,1,trending.
71,0,1,involved
72,0,1,https://t.co/LuBomjAe0i
73,0,48,Jennifer
74,0,1,https://t.co/56TDkV2Vso
75,0,1,social
76,0,1,REALLLY
77,0,1,someone's
78,0,1,love
79,0,1,https://t.co/vSO5ptG8tm
80,0,1,extra
81,0,1,It's
82,0,1,When
83,0,1,FUCK
84,0,1,feelings
85,0,1,kno
86,0,1,@varyagi
87,0,1,😖😖😖
88,0,1,dejar
89,0,1,from
90,0,2,che
91,0,3,…
92,0,1,Huh
93,0,1,stories?
94,0,1,hein??
95,0,1,rumor.
96,0,1,https://t.co/2MpDOkvhyj
97,0,10,6
98,0,1,ora
99,0,4,more
100,0,21,#happychenday
101,0,1,supporters
102,0,2,ANYMORE
103,0,1,started
104,0,1,https://t.co/5HG3j2qwxw
105,0,1,https://t.co/pXbweLwwPU
106,0,3,So
107,0,1,https://t.co/5xd27vllxh
108,0,2,broke
109,0,1,Brad
110,0,1,https://t.co/pmC9RgawRQ
111,0,1,unfaithful
112,0,1,glad
113,0,1,heartbreak?
114,0,1,me
115,0,1,shit.
