,Cluster,Count,User
0,0,1,ThisSling
1,0,1,wellflow1
2,0,1,MAGAgoyim
3,0,1,FromNoWhere97
4,0,2,BostieTweets
5,0,1,RepublicofTrump
6,0,1,PoCBeauty
7,0,1,dinky_sports
8,0,1,KawlunDram
9,0,1,SpringCurls
10,0,2,Defiler_Wyrm
11,0,1,blackbear93
12,0,1,april_gable
13,0,2,KingJohnLove
14,0,1,KarloLibed
15,0,1,StormtrooperZeb
16,0,1,zyndajm
17,0,1,alyrog
18,0,1,USA1stAlways
19,0,1,MichaelNiewidok
20,0,1,JoshWendland1
21,0,1,Yellowbuizel
22,0,1,WrightAaronM
23,0,2,m_scolari_III
24,0,1,Mars_Gilda
25,0,1,Pakka1212
26,0,2,thecalebchin
27,0,2,HowBoutDemOsHon
28,0,1,EliasSiqueiros
29,0,1,amethystwhips
30,0,1,WildesDr
31,0,1,StaciLMorrison
32,0,1,AustinBramble
33,0,1,TTMobile_ca
34,0,1,EmkayMLP
35,0,1,shadowwraiths
36,0,2,Flipidy
37,0,1,M_2_the_T
38,0,1,flossclarke
39,0,1,LibsWantMeDead
40,0,1,TheMikePadilla
41,0,1,Yusima_Sideboob
42,0,1,0157
43,0,1,ffootballfan123
44,0,1,Valyss2
45,0,2,tedscott4
46,0,1,khara_withanh
47,0,1,neezy_sam
48,1,1,chronolynx
49,1,1,ZombifiedZaerr
50,1,1,rayshaunagray
51,1,1,jello_SHAHts
52,1,1,NattieCar
53,1,1,jennybookseller
54,1,1,Raymon424
55,1,1,RepublicofTrump
56,1,1,enderFP
57,1,1,Create_Opinions
58,1,1,__snatched
59,1,1,Casual_Rick
60,1,1,Joseph_McC
61,1,1,ajm510
62,1,2,EndPCSociety
63,1,1,gitm000110
64,1,1,Raymond_Fed
65,1,1,TheWilliamHaven
66,1,1,LibsWantMeDead
67,1,1,TideOfFools
68,1,1,CurlyMishap
69,1,1,NCguera
70,1,1,BostieTweets
71,1,2,UrbanLeather01
72,1,1,NickersFpdx
73,1,1,TipUSNavy
74,1,1,rob_squad
75,1,1,J_glason
76,1,1,binaryagent
77,1,1,tonygoldmark
78,1,1,flexi215
79,1,1,Ayo_Lando_
80,1,1,MrFukUrFeelin_s
81,1,1,LexAlexander
82,1,1,Cloudbeginner
83,1,1,bankatronic1
84,1,1,JosephScientist
85,1,1,SpenceLarson
86,1,1,mermistia
87,1,1,GabeInnecco
88,1,1,Scoztastic
89,1,1,ArleneDMoss
90,1,1,tmsp2003
91,1,1,Ohdsarha
92,1,1,TrendTopicsUSA
93,1,1,_Valdexs
94,1,1,blackbear93
95,1,1,treythetruth213
96,1,1,VonSpeedy
97,1,1,KarmaWolff
98,1,1,hannahdupontyo
99,1,1,cuntasaurass
100,1,2,utsadeli
101,1,1,NatWillOwen
102,1,1,TRIPPositivitY
103,1,1,Jolade_
104,1,2,Arkansans4Hill
105,1,1,JohnJavis
106,1,1,cocosbentmind
107,1,1,annabelle_prhs
108,1,1,cqbrui
109,1,1,CarlLately
110,1,1,FatManSupreme63
111,1,1,RobShelburne
112,1,1,T56Ze
113,1,1,1bublove
114,1,1,ionnifdiuiodf
115,2,1,mderbecker
116,2,1,TipUSNavy
117,2,1,atleasttim
118,2,3,kchamomile
119,2,1,TommySkywlker11
120,2,1,__nrgy
121,2,1,EndPCSociety
122,2,1,1812x
123,2,1,Defiler_Wyrm
124,2,1,cmclymer
125,2,1,taylorgibson_3
126,2,1,RogerMichaelPat
127,2,1,JoeUnfiltered
128,2,1,BrainGoblin
129,2,1,sparks1017
130,2,1,DaPerkyPoet
131,2,1,msblackGirlUSA
132,2,1,TTMobile_us
133,2,1,A2ZPlus1
134,2,1,mike_smith267
135,2,1,TheWilliamHaven
136,2,1,LibsWantMeDead
137,2,1,shawlarryjr
138,2,2,shivashaktam
139,2,1,Favstar_Bot
140,2,1,TrendTopicsLa
141,2,1,ZahraTahirah
142,2,2,UrbanLeather01
143,2,1,dukect
144,2,1,cyvetteflo
145,2,1,BostieTweets
146,2,1,kadyalexis
147,2,1,twiez07
148,2,1,samueldeuth
149,2,1,FromNoWhere97
150,2,1,StephanoHorse
151,2,1,Markos_Anderson
152,2,1,alexthesilva
153,2,2,ZakKondratenko
154,2,1,GlenninVirginia
155,2,1,ambushvin
156,2,1,RubinReport
157,2,1,liberty4meplz
158,2,1,micahsgrrl
159,2,1,The_Dr_Robert
160,2,1,tonygoldmark
161,2,1,RebeccaGriffin1
162,2,1,VENUSlMA
163,2,1,TheTweetest
164,2,1,VictoriaLane
165,2,1,GaltsGultch
166,2,1,Darren32895836
167,2,1,JosephScientist
168,2,1,AZhummerH2
169,2,1,ralphshields313
170,2,1,gregoryvanloan
171,2,1,DrewyKing
172,2,1,Allayjah
173,2,1,DomesticLiberty
174,2,1,ohitsbarbara
175,2,1,FiveSecondPose
176,2,1,walruslifestyle
177,2,1,safarishane
178,2,1,Dreamweasel
179,2,1,victorbreaux
180,2,1,BEWHallend
181,2,1,JLAwatchtower
182,2,2,FashyTay
183,2,1,TheEvverymann
184,2,1,april_gable
185,2,1,Lady_Sappho
186,2,1,frontensembIe
187,2,1,RachMayo4
188,2,1,Sean_A_Foster
189,2,2,TheHashtagGame
190,2,1,Mrforestmoon
191,2,1,King_Ejaee
192,2,1,TylerWeibe82
193,2,1,utsadeli
194,2,1,cmdrdbleagle
195,2,2,Go_Pinkey
196,2,1,pRESIDENT_ALIEN
197,2,1,JetSettingJ
198,2,1,psgamer92
199,2,1,redcricketblog
200,2,1,inaneframe
201,2,1,Arkansans4Hill
202,2,1,ChaosMidge
203,2,1,TheJivemaster
204,2,1,nomerywuwoh
205,2,1,realJKCallaway
206,2,1,DonaldT4Prez
207,2,1,Mikeformovies
208,2,1,djackmanson
209,2,1,WillieBangg
210,2,1,JoelDWeintraub
211,2,1,MIC_Partners
212,2,1,0ld_Bones
213,2,1,idhstg
214,2,1,tanyewest21
215,2,1,georgeduff2
216,2,1,Patrick_Wool95
217,2,1,umreese
218,2,1,seymourmusic
219,2,1,AlexKaseberg
