,Cluster,Count,User
0,0,1,rayshaunagray
1,0,1,atleasttim
2,0,1,FromNoWhere97
3,0,3,kchamomile
4,0,1,TheMikePadilla
5,0,1,Scoztastic
6,0,1,taylorgibson_3
7,0,1,Casual_Rick
8,0,1,KingJohnLove
9,0,1,BrainGoblin
10,0,1,alyrog
11,0,1,gitm000110
12,0,1,mike_smith267
13,0,2,TheWilliamHaven
14,0,2,LibsWantMeDead
15,0,1,shawlarryjr
16,0,1,TideOfFools
17,0,1,TrendTopicsUSA
18,0,1,VonSpeedy
19,0,1,twiez07
20,0,1,samueldeuth
21,0,1,StaciLMorrison
22,0,1,rob_squad
23,0,1,alexthesilva
24,0,1,EmkayMLP
25,0,1,GlenninVirginia
26,0,2,Flipidy
27,0,1,tonygoldmark
28,0,1,MrFukUrFeelin_s
29,0,1,LexAlexander
30,0,1,binaryagent
31,0,1,neezy_sam
32,0,1,Darren32895836
33,0,1,JosephScientist
34,0,1,wellflow1
35,0,1,Raymond_Fed
36,0,1,MAGAgoyim
37,0,1,enderFP
38,0,3,BostieTweets
39,0,1,PoCBeauty
40,0,1,JetSettingJ
41,0,1,KawlunDram
42,0,2,FashyTay
43,0,1,_Valdexs
44,0,2,april_gable
45,0,1,zyndajm
46,0,3,Defiler_Wyrm
47,0,1,__snatched
48,0,1,TylerWeibe82
49,0,1,JoshWendland1
50,0,3,utsadeli
51,0,1,m_scolari_III
52,0,1,NatWillOwen
53,0,1,Go_Pinkey
54,0,1,BEWHallend
55,0,2,thecalebchin
56,0,1,inaneframe
57,0,1,cocosbentmind
58,0,1,djackmanson
59,0,1,FatManSupreme63
60,0,1,MIC_Partners
61,0,1,0ld_Bones
62,0,1,georgeduff2
63,0,1,Valyss2
64,0,1,Patrick_Wool95
65,0,1,amethystwhips
66,0,1,umreese
67,0,1,ajm510
68,0,1,Eddie_Doug
69,0,1,mderbecker
70,0,1,ThisSling
71,0,1,NattieCar
72,0,1,jennybookseller
73,0,1,RepublicofTrump
74,0,1,TommySkywlker11
75,0,1,EliasSiqueiros
76,0,1,1812x
77,0,1,Create_Opinions
78,0,1,cmclymer
79,0,1,AZhummerH2
80,0,1,KarloLibed
81,0,1,Joseph_McC
82,0,1,ionnifdiuiodf
83,0,1,sparks1017
84,0,1,DaPerkyPoet
85,0,2,EndPCSociety
86,0,1,gregoryvanloan
87,0,1,MichaelNiewidok
88,0,1,The_Dr_Robert
89,0,1,shadowwraiths
90,0,2,HowBoutDemOsHon
91,0,1,ZahraTahirah
92,0,1,redcricketblog
93,0,1,Lady_Sappho
94,0,2,TipUSNavy
95,0,1,Markos_Anderson
96,0,2,ZakKondratenko
97,0,1,ambushvin
98,0,1,liberty4meplz
99,0,2,tedscott4
100,0,1,Yusima_Sideboob
101,0,1,ffootballfan123
102,0,1,Cloudbeginner
103,0,1,TheTweetest
104,0,1,VictoriaLane
105,0,1,DrewyKing
106,0,1,walruslifestyle
107,0,1,Dreamweasel
108,0,1,SpringCurls
109,0,2,blackbear93
110,0,1,NCguera
111,0,1,frontensembIe
112,0,1,ralphshields313
113,0,1,hannahdupontyo
114,0,1,Mars_Gilda
115,0,1,TRIPPositivitY
116,0,1,ohitsbarbara
117,0,1,psgamer92
