,Cluster,Count,Word
0,0,1,katy
1,0,7,all
2,0,1,concept
3,0,1,Millenials
4,0,1,2.#YYCPride
5,0,1,#TrumpPence16
6,0,1,caused
7,0,1,@ericvmolina
8,0,1,protest
9,0,1,6.Eduardo
10,0,2,Take
11,0,1,reform:
12,0,1,hunting
13,0,1,everything
14,0,1,"""offended"""
15,0,1,Watch
16,0,1,time.
17,0,19,to
18,0,1,MUCH
19,0,1,under
20,0,3,pay
21,0,1,Now
22,0,1,https://t.co/FUDg3MCKbC
23,0,1,SAYING
24,0,1,fax
25,0,1,#Hermine
26,0,1,"mess,"
27,0,1,sun.
28,0,1,accuse
29,0,1,I'm
30,0,1,college.
31,0,1,Don't
32,0,1,companies
33,0,1,things
34,0,1,4.#NASCARThrowback
35,0,1,Go
36,0,1,@VagueZen
37,0,2,✅
38,0,1,Protestant
39,0,1,design.Keep
40,0,1,carriages
41,0,1,even
42,0,1,trick
43,0,3,what
44,0,1,@ddeessnuts
45,0,2,stands
46,0,1,showcase
47,0,1,giving
48,0,1,"pacemakers,"
49,0,1,cell
50,0,1,paying
51,0,1,Hurts
52,0,1,new
53,0,1,STARTING
54,0,2,can
55,0,1,💰
56,0,1,https://t.co/bDeMpLebbR
57,0,1,spiecies
58,0,1,Shut
59,0,1,"say,"
60,0,1,My
61,0,1,https://t.co/dd2NruFicv
62,0,1,take*
63,0,1,experience
64,0,1,"""What's"
65,0,1,90%
66,0,1,https://t.co/m1o4NT7r9X
67,0,1,Replace
68,0,1,Ethic
69,0,1,https://t.co/OvYj3B8MQd
70,0,1,It's
71,0,1,Starbuck
72,0,1,Soria
73,0,1,Nick
74,0,1,https://t.co/i0h75KKfWs
75,0,1,@Hefflin
76,0,1,dumbest
77,0,3,Obama's
78,0,4,&amp;
79,0,2,market
80,0,1,@elmoyero
81,0,2,use
82,0,2,from
83,0,1,https://t.co/lFMEMNgFMG
84,0,1,would
85,0,1,https://t.co/hoIAyGd6E7
86,0,1,two
87,0,1,live
88,0,2,6
89,0,3,black
90,0,5,tell
91,0,1,today
92,0,1,more
93,0,1,flat
94,0,1,didn't
95,0,1,excuse
96,0,1,#SundayFunday
97,0,2,circumstances
98,0,1,me
99,0,1,organizations
100,0,1,keeping
101,0,1,1.#Riders
102,0,5,this
103,0,1,#juvenoia?
104,0,2,work
105,0,2,offended
106,0,1,https://t.co/TTMcTpMa5o
107,0,1,my
108,0,1,Children
109,0,1,TOO
110,0,1,give
111,0,1,Media
112,0,1,5.Joe
113,0,1,fuck
114,0,1,high
115,0,1,5.Kendial
116,0,1,#separate
117,0,1,sharp
118,0,1,it...every
119,0,1,👏🏻👏🏻👏🏻
120,0,1,Intellivision
121,0,1,!
122,0,1,"wifi,"
123,0,1,"King,"
124,0,1,sit
125,0,3,complaining
126,0,1,"wifi"""
127,0,1,#Maturity?
128,0,1,1
129,0,1,how
130,0,1,answer
131,0,1,https://t.co/P6o376sp7G
132,0,2,3.#JustCantWaitFor
133,0,1,Why
134,0,1,A
135,0,1,map
136,0,1,Nathan
137,0,1,may
138,0,1,🙃🙃🙃
139,0,1,prance
140,0,2,Martin
141,0,1,@MSNBC
142,0,1,Weiner
143,0,1,filthy
144,0,1,response
145,0,19,a
146,0,1,All
147,0,1,https://t.co/S6lE9kabSM
148,0,1,remember
149,0,1,@realbrockturner
150,0,1,capitalism
151,0,1,right.#G20China
152,0,2,so
153,0,1,it;thus
154,0,2,media
155,0,1,order
156,0,4,What
157,0,1,don't
158,0,1,"uh,"
159,0,1,https://t.co/ukFA20IxOh
160,0,1,#GameDay
161,0,2,years
162,0,1,bcuz
163,0,1,#WINGS
164,0,1,"down,"
165,0,1,during
166,0,1,"smartphones,"
167,0,1,Clemson
168,0,1,RT
169,0,1,🎓
170,0,1,Chubb
171,0,1,No
172,0,1,labor
173,0,1,JOB
174,0,1,There's
175,0,1,World
176,0,1,main
177,0,1,Haven
178,0,3,then
179,0,22,them
180,0,1,😱
181,0,2,https://t.co/LDKe11fUpa
182,0,1,😳
183,0,1,https://t.co/ZwyfK8owfr
184,0,1,qualified
185,0,1,@Elliot_Hanowski
186,0,1,https://t.co/4ahSetcStu
187,0,10,they
188,0,1,belittle
189,0,8,not
190,0,2,complain
191,0,1,&gt;
192,0,1,becoming.
193,0,1,"technology,"
194,0,1,Sam
195,0,1,"up""."
196,0,1,decimal
197,0,1,https://t.co/DgiHA0ylLB
198,0,1,#MillennialLogic
199,0,2,😂
200,0,1,#PAXWest
201,0,1,em
202,0,1,fired
203,0,1,generation
204,0,1,hard
205,0,1,https://t.co/9HKtvpKF64
206,0,1,Apiece!
207,0,1,Which
208,0,4,out
209,0,1,living
