,Cluster,Count,User
0,0,1,samueldeuth
1,0,1,rayshaunagray
2,0,2,kchamomile
3,0,1,__nrgy
4,0,1,Scoztastic
5,0,1,dinky_sports
6,0,1,taylorgibson_3
7,0,1,RogerMichaelPat
8,0,1,KingJohnLove
9,0,1,StormtrooperZeb
10,0,1,BrainGoblin
11,0,1,alyrog
12,0,1,gitm000110
13,0,1,TTMobile_ca
14,0,1,mike_smith267
15,0,1,TheWilliamHaven
16,0,3,LibsWantMeDead
17,0,2,shivashaktam
18,0,1,TideOfFools
19,0,1,CurlyMishap
20,0,2,thecalebchin
21,0,4,UrbanLeather01
22,0,1,twiez07
23,0,1,WildesDr
24,0,2,FromNoWhere97
25,0,1,StephanoHorse
26,0,1,alexthesilva
27,0,1,GlenninVirginia
28,0,2,Flipidy
29,0,1,tonygoldmark
30,0,1,bankatronic1
31,0,1,Darren32895836
32,0,1,JosephScientist
33,0,1,SpenceLarson
34,0,1,wellflow1
35,0,1,GabeInnecco
36,0,1,enderFP
37,0,3,BostieTweets
38,0,1,KawlunDram
39,0,2,FashyTay
40,0,1,TheEvverymann
41,0,1,april_gable
42,0,1,zyndajm
43,0,1,Create_Opinions
44,0,1,__snatched
45,0,1,TylerWeibe82
46,0,1,J_glason
47,0,1,m_scolari_III
48,0,1,NatWillOwen
49,0,1,Go_Pinkey
50,0,1,USA1stAlways
51,0,1,inaneframe
52,0,1,cocosbentmind
53,0,1,treythetruth213
54,0,1,DonaldT4Prez
55,0,1,djackmanson
56,0,1,WillieBangg
57,0,1,FatManSupreme63
58,0,1,MIC_Partners
59,0,1,0ld_Bones
60,0,1,georgeduff2
61,0,1,Patrick_Wool95
62,0,1,amethystwhips
63,0,1,1bublove
64,0,1,umreese
65,0,1,seymourmusic
66,0,1,Eddie_Doug
67,0,1,ZombifiedZaerr
68,0,1,jennybookseller
69,0,2,RepublicofTrump
70,0,1,TommySkywlker11
71,0,1,1812x
72,0,1,Defiler_Wyrm
73,0,1,cmclymer
74,0,1,AZhummerH2
75,0,1,ajm510
76,0,1,sparks1017
77,0,2,EndPCSociety
78,0,1,gregoryvanloan
79,0,1,TTMobile_us
80,0,1,A2ZPlus1
81,0,1,Raymond_Fed
82,0,1,Yellowbuizel
83,0,1,The_Dr_Robert
84,0,1,DomesticLiberty
85,0,1,MichaelNiewidok
86,0,1,Allayjah
87,0,1,redcricketblog
88,0,1,Lady_Sappho
89,0,1,kadyalexis
90,0,1,Markos_Anderson
91,0,1,liberty4meplz
92,0,1,binaryagent
93,0,1,RebeccaGriffin1
94,0,1,ffootballfan123
95,0,1,Cloudbeginner
96,0,1,GaltsGultch
97,0,1,mermistia
98,0,1,DrewyKing
99,0,1,ArleneDMoss
100,0,1,walruslifestyle
101,0,1,TrendTopicsUSA
102,0,1,JLAwatchtower
103,0,1,SpringCurls
104,0,2,blackbear93
105,0,1,NCguera
106,0,1,Sean_A_Foster
107,0,1,jello_SHAHts
108,0,1,ralphshields313
109,0,1,Mrforestmoon
110,0,1,King_Ejaee
111,0,1,TRIPPositivitY
112,0,1,psgamer92
113,0,1,Jolade_
114,0,3,Arkansans4Hill
115,0,1,ChaosMidge
116,0,1,TheJivemaster
117,0,1,nomerywuwoh
118,0,1,realJKCallaway
119,0,1,JoeUnfiltered
120,0,1,Mikeformovies
121,0,1,micahsgrrl
122,0,1,JoelDWeintraub
123,0,1,flossclarke
124,0,1,tanyewest21
125,0,1,RobShelburne
126,0,1,dukect
127,0,1,T56Ze
128,0,1,RachMayo4
129,0,1,khara_withanh
130,1,1,JosephScientist
131,1,1,ThisSling
132,1,1,MAGAgoyim
133,1,1,NattieCar
134,1,1,Raymon424
135,1,1,TheMikePadilla
136,1,1,PoCBeauty
137,1,1,msblackGirlUSA
138,1,1,victorbreaux
139,1,1,JetSettingJ
140,1,1,EliasSiqueiros
141,1,2,Defiler_Wyrm
142,1,1,Casual_Rick
143,1,1,april_gable
144,1,1,KingJohnLove
145,1,1,KarloLibed
146,1,1,Joseph_McC
147,1,1,frontensembIe
148,1,1,idhstg
149,1,1,KarmaWolff
150,1,1,DaPerkyPoet
151,1,1,EndPCSociety
152,1,2,TheHashtagGame
153,1,1,hannahdupontyo
154,1,1,LexAlexander
155,1,1,JoshWendland1
156,1,1,WrightAaronM
157,1,1,cmdrdbleagle
158,1,1,Favstar_Bot
159,1,1,pRESIDENT_ALIEN
160,1,1,BEWHallend
161,1,1,VonSpeedy
162,1,1,CarlLately
163,1,1,HowBoutDemOsHon
164,1,1,TrendTopicsLa
165,1,1,ZahraTahirah
166,1,1,NickersFpdx
167,1,1,JohnJavis
168,1,1,TheWilliamHaven
169,1,1,BostieTweets
170,1,1,RubinReport
171,1,2,TipUSNavy
172,1,1,AustinBramble
173,1,1,rob_squad
174,1,1,cqbrui
175,1,2,ZakKondratenko
176,1,1,EmkayMLP
177,1,1,shadowwraiths
178,1,3,utsadeli
179,1,1,M_2_the_T
180,1,2,tedscott4
181,1,1,tonygoldmark
182,1,1,Yusima_Sideboob
183,1,1,MrFukUrFeelin_s
184,1,1,0157
185,1,1,VENUSlMA
186,1,1,Valyss2
187,1,1,VictoriaLane
188,1,1,neezy_sam
