,Cluster,Count,Word
0,0,6,all
1,0,1,concept
2,0,1,Millenials
3,0,1,2.#YYCPride
4,0,1,caused
5,0,1,@ericvmolina
6,0,1,splitting
7,0,1,protest
8,0,2,Trending
9,0,4,Take
10,0,2,go
11,0,1,paycheck.
12,0,1,issues
13,0,1,whose
14,0,1,hunting
15,0,2,everything
16,0,1,#Libertarianism
17,0,1,"""offended"""
18,0,1,Watch
19,0,3,young
20,0,1,mistakes
21,0,34,to
22,0,2,program
23,0,1,under
24,0,3,pay
25,0,1,Now
26,0,1,veterans
27,0,1,SAYING
28,0,1,fax
29,0,1,very
30,0,1,"mess,"
31,0,1,Baby
32,0,1,sun.
33,0,1,accuse
34,0,1,I'm
35,0,1,exact
36,0,1,college.
37,0,1,school
38,0,1,ranting
39,0,1,worthless.
40,0,1,Don't
41,0,1,developing
42,0,1,companies
43,0,1,they've
44,0,1,relentlessly
45,0,1,4.#NASCARThrowback
46,0,1,phonebook
47,0,1,settle
48,0,1,#juvenoia?
49,0,1,Go
50,0,1,https://t.co/aFJG4qerSf
51,0,1,yall
52,0,1,locate
53,0,2,✅
54,0,1,Earned
55,0,1,phones
56,0,1,group.
57,0,1,Protestant
58,0,1,"""Inflationary"
59,0,1,past
60,0,1,https://t.co/S6lE9kabSM
61,0,1,carriages
62,0,1,Wanting
63,0,2,even
64,0,1,trick
65,0,2,what
66,0,1,@ddeessnuts
67,0,1,stands
68,0,1,showcase
69,0,1,giving
70,0,1,2B
71,0,1,"pacemakers,"
72,0,1,cell
73,0,1,paying
74,0,1,version
75,0,1,capital
76,0,1,Put
77,0,1,new
78,0,1,Worked
79,0,1,America
80,0,1,STARTING
81,0,1,guns
82,0,1,movement
83,0,1,@Rookieboy12345
84,0,1,💰
85,0,1,loose
86,0,1,Shut
87,0,1,Vote
88,0,1,let
89,0,1,aren't
90,0,1,My
91,0,1,Theres
92,0,1,"""Marginal"
93,0,1,experience
94,0,1,#Economics
95,0,1,"""What's"
96,0,1,90%
97,0,1,aka
98,0,1,Ethic
99,0,1,myself)
100,0,1,old.
101,0,2,Top
102,0,1,Starbuck
103,0,1,feelings
104,0,1,put
105,0,1,TO
106,0,1,@Hefflin
107,0,2,should
108,0,8,&amp;
109,0,3,market
110,0,1,"""Use"
111,0,1,@elmoyero
112,0,1,use
113,0,1,"dreams,"
114,0,3,from
115,0,1,Biology
116,0,1,illegal
117,0,1,angry
118,0,1,objects...
119,0,1,live
120,0,1,MUCH
121,0,1,call
122,0,1,6
123,0,1,black
124,0,9,tell
125,0,1,today
126,0,2,more
127,0,1,flat
128,0,1,biblical
129,0,1,successful
130,0,1,5.Joe
