,Cluster,Count,User
0,0,1,ZombifiedZaerr
1,0,2,kchamomile
2,0,1,RepublicofTrump
3,0,1,RachMayo4
4,0,2,EndPCSociety
5,0,1,Scoztastic
6,0,1,dinky_sports
7,0,1,1812x
8,0,1,Create_Opinions
9,0,1,__snatched
10,0,1,AZhummerH2
11,0,1,ajm510
12,0,1,alyrog
13,0,1,gregoryvanloan
14,0,1,gitm000110
15,0,1,TTMobile_ca
16,0,1,Yellowbuizel
17,0,1,TheWilliamHaven
18,0,2,LibsWantMeDead
19,0,1,shivashaktam
20,0,1,DomesticLiberty
21,0,1,CurlyMishap
22,0,1,A2ZPlus1
23,0,2,thecalebchin
24,0,1,TTMobile_us
25,0,1,Allayjah
26,0,2,UrbanLeather01
27,0,1,Lady_Sappho
28,0,1,kadyalexis
29,0,1,samueldeuth
30,0,1,FromNoWhere97
31,0,1,StephanoHorse
32,0,1,Markos_Anderson
33,0,1,alexthesilva
34,0,1,GlenninVirginia
35,0,1,liberty4meplz
36,0,1,Flipidy
37,0,1,The_Dr_Robert
38,0,1,ArleneDMoss
39,0,1,tonygoldmark
40,0,1,RebeccaGriffin1
41,0,1,mermistia
42,0,1,ffootballfan123
43,0,1,Cloudbeginner
44,0,1,bankatronic1
45,0,1,GaltsGultch
46,0,1,Darren32895836
47,0,1,SpenceLarson
48,0,1,wellflow1
49,0,1,GabeInnecco
50,0,1,DrewyKing
51,0,2,BostieTweets
52,0,1,TrendTopicsUSA
53,0,1,KawlunDram
54,0,1,FashyTay
55,0,1,TheEvverymann
56,0,1,blackbear93
57,0,1,april_gable
58,0,1,SpringCurls
59,0,1,NCguera
60,0,1,Sean_A_Foster
61,0,1,ralphshields313
62,0,1,King_Ejaee
63,0,1,TylerWeibe82
64,0,1,binaryagent
65,0,1,Go_Pinkey
66,0,1,psgamer92
67,0,1,Jolade_
68,0,1,USA1stAlways
69,0,1,redcricketblog
70,0,2,Arkansans4Hill
71,0,1,ChaosMidge
72,0,1,nomerywuwoh
73,0,1,cocosbentmind
74,0,1,treythetruth213
75,0,1,JoeUnfiltered
76,0,1,Mikeformovies
77,0,1,micahsgrrl
78,0,1,WillieBangg
79,0,1,JoelDWeintraub
80,0,1,MichaelNiewidok
81,0,1,FatManSupreme63
82,0,1,flossclarke
83,0,1,MIC_Partners
84,0,1,0ld_Bones
85,0,1,tanyewest21
86,0,1,georgeduff2
87,0,1,RobShelburne
88,0,1,Patrick_Wool95
89,0,1,T56Ze
90,0,1,umreese
91,0,1,khara_withanh
92,0,1,Eddie_Doug
93,1,1,ThisSling
94,1,1,MAGAgoyim
95,1,1,NattieCar
96,1,1,Raymon424
97,1,1,PoCBeauty
98,1,1,victorbreaux
99,1,1,JetSettingJ
100,1,2,Defiler_Wyrm
101,1,1,Casual_Rick
102,1,1,april_gable
103,1,1,KingJohnLove
104,1,1,KarloLibed
105,1,1,frontensembIe
106,1,1,KarmaWolff
107,1,1,DaPerkyPoet
108,1,1,TheHashtagGame
109,1,1,hannahdupontyo
110,1,1,LexAlexander
111,1,1,JoshWendland1
112,1,1,WrightAaronM
113,1,1,Favstar_Bot
114,1,1,pRESIDENT_ALIEN
115,1,1,BEWHallend
116,1,1,VonSpeedy
117,1,1,CarlLately
118,1,1,TrendTopicsLa
119,1,1,NickersFpdx
120,1,1,JohnJavis
121,1,1,BostieTweets
122,1,1,RubinReport
123,1,2,TipUSNavy
124,1,1,cqbrui
125,1,2,ZakKondratenko
126,1,1,shadowwraiths
127,1,1,TheWilliamHaven
128,1,1,M_2_the_T
129,1,1,tedscott4
130,1,1,idhstg
131,1,1,VENUSlMA
132,1,1,VictoriaLane
