,Cluster,Count,User
0,0,1,mermistia
1,0,1,RachMayo4
2,0,1,TheWilliamHaven
3,0,1,alexthesilva
4,0,1,DaPerkyPoet
5,1,1,tanyewest21
6,1,1,DomesticLiberty
7,1,1,TrendTopicsUSA
8,1,1,ThisSling
9,1,1,CarlLately
10,1,1,wellflow1
11,1,1,TrendTopicsLa
12,1,1,NattieCar
13,1,1,Favstar_Bot
14,1,1,Raymon424
15,1,1,RepublicofTrump
16,1,1,TipUSNavy
17,1,1,Defiler_Wyrm
18,1,1,TheEvverymann
19,1,2,UrbanLeather01
20,1,1,april_gable
21,1,1,LexAlexander
22,1,1,VonSpeedy
23,1,1,idhstg
24,1,1,flossclarke
25,1,1,GlenninVirginia
26,1,1,NCguera
27,1,1,tonygoldmark
28,1,1,alyrog
29,1,1,USA1stAlways
30,1,1,BostieTweets
31,1,1,ffootballfan123
32,1,1,A2ZPlus1
33,1,1,JoshWendland1
34,1,1,umreese
35,1,1,LibsWantMeDead
